trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
31,1,1,0,no ,no ,0.78,0.18520266816683117,2.939134120941162,1.590634822845459,7,False,1,31
32,1,1,1,yes ,yes ,0.99,0.1018863953734733,3.3992960453033447,1.5771899223327637,5,False,1,32
33,1,1,1,yes ,yes ,0.99,0.13410924448340514,3.1330630779266357,1.5695829391479492,3,False,1,33
34,1,0,0,no ,no ,0.84,0.3769936374072508,2.893043041229248,2.8682138919830322,7,False,1,34
35,0,0,0,no ,no ,0.83,0.11769013841385173,2.7188189029693604,3.747213125228882,1,False,1,35
36,0,1,1,yes ,yes ,0.99,0.2954470123557554,3.1024081707000732,1.5517578125,3,False,1,36
37,1,1,0,no ,no ,0.83,0.3552711796468966,2.721198081970215,2.9206769466400146,7,False,1,37
38,0,0,0,no ,no ,0.86,0.1434626357977794,2.6209089756011963,1.9338231086730957,5,False,1,38
39,1,1,0,no ,no ,0.63,0.30769131991911924,2.731292963027954,1.7779231071472168,9,False,1,39
40,0,0,0,no ,no ,0.88,0.3442356471822601,2.6020522117614746,1.9599130153656006,7,False,1,40
41,1,0,0,no ,no ,0.8,0.2985060633451637,6.137238025665283,2.745030164718628,1,False,1,41
42,1,0,0,no ,no ,0.88,0.33510258903260326,3.2561161518096924,1.8165209293365479,5,False,1,42
43,0,1,0,no ,no ,0.87,0.13830473813984717,2.6218669414520264,1.3470399379730225,7,False,1,43
44,0,1,3,0,0,0,0,0,1.3970251083374023,3,True,2,0
45,1,1,3,0,0,0,0,0,1.2343988418579102,5,True,2,1
46,1,1,3,0,0,0,0,0,1.2808470726013184,9,True,2,2
47,1,1,3,0,0,0,0,0,2.1929197311401367,7,True,2,3
48,0,1,1,yes ,yes ,0.99,0.15853647207217086,2.963531017303467,1.146622896194458,5,False,2,4
49,1,1,1,yes ,yes ,0.99,0.28085005986845163,3.078745126724243,2.469109058380127,1,False,2,5
50,1,1,1,yes ,yes ,0.99,0.2953956224434118,3.150435209274292,1.1986839771270752,3,False,2,6
51,0,0,0,no ,no ,0.9,0.1397333953306582,3.749563217163086,1.252478837966919,8,False,2,7
52,1,1,3,0,0,0,0,0,2.3128881454467773,4,True,2,8
53,0,0,0,no ,no ,0.77,0.3217461488975515,3.0415430068969727,1.9781570434570312,2,False,2,9
54,1,0,0,no ,no ,0.69,0.1559497646750211,2.7564549446105957,3.958756923675537,6,False,2,10
55,1,1,0,no ,no ,0.69,0.1708076003215459,2.3409180641174316,1.544003963470459,4,False,2,11
56,0,1,1,yes ,yes ,0.99,0.24942716889714567,2.9139139652252197,1.1401951313018799,8,False,2,12
57,1,0,0,no ,no ,0.89,0.3714679262393866,2.601146936416626,1.8524370193481445,2,False,2,13
58,0,0,0,no ,no ,0.74,0.16289875148616853,2.817718029022217,1.2506041526794434,4,False,2,14
59,1,0,0,no ,no ,0.78,0.349577782308257,2.4461448192596436,1.1081159114837646,9,False,2,15
60,1,1,1,yes ,yes ,0.99,0.3993036779978567,2.9988510608673096,2.703760862350464,2,False,2,16
61,1,0,0,no ,no ,0.77,0.3617855927851471,2.6529250144958496,1.6233649253845215,7,False,2,17
62,1,0,0,no ,no ,0.84,0.2691615434596403,2.8237130641937256,1.884695053100586,9,False,2,18
63,0,1,1,yes ,yes ,0.99,0.23433934198669928,3.2861440181732178,1.4065449237823486,5,False,2,19
64,1,1,1,yes ,yes ,0.99,0.13184653516675546,2.867964029312134,1.030229091644287,3,False,2,20
65,0,1,0,no ,no ,0.66,0.3463163831445799,2.5312459468841553,1.5398499965667725,7,False,2,21
66,1,1,0,no ,no ,0.84,0.29230955800751235,2.7745890617370605,1.6230709552764893,9,False,2,22
67,0,0,0,no ,no ,0.65,0.21241118389787272,2.4329710006713867,1.656794786453247,5,False,2,23
68,0,1,1,yes ,yes ,0.99,0.31575083867809456,3.084636926651001,1.3782861232757568,3,False,2,24
69,0,0,0,no you ,no you ,0.6,0.3256130808248478,2.7849011421203613,2.303489923477173,7,False,2,25
70,1,0,0,no ,no ,0.94,0.10145644060297539,2.8910930156707764,1.9336280822753906,1,False,2,26
71,1,0,0,no ,no ,0.88,0.21493718449460789,2.7177300453186035,1.8801908493041992,6,False,2,27
72,0,0,0,no ,no ,0.75,0.31533772615588584,2.784670114517212,1.6152398586273193,8,False,2,28
73,0,1,3,0,0,0,0,0,10.092419624328613,1,True,2,29
74,0,0,0,no ,no ,0.79,0.3854460235572814,2.511841058731079,1.659904956817627,6,False,2,30
75,0,1,0,no ,no ,0.6,0.28350710607985097,6.145148992538452,1.0661900043487549,8,False,2,31
76,0,1,1,yes ,yes ,0.99,0.13936097969757977,2.956792116165161,2.975302219390869,2,False,2,32
77,1,0,0,no ,no ,0.85,0.1357101990959225,2.569143056869507,1.6456408500671387,6,False,2,33
78,1,1,0,no ,no ,0.71,0.23415386277679964,7.946856737136841,2.004678964614868,7,False,2,34
79,1,1,1,yes ,yes ,0.99,0.36914977491039225,2.809687852859497,7.667676210403442,1,False,2,35
80,0,1,1,yes ,yes ,0.99,0.19782685992556856,2.7451510429382324,1.5945179462432861,5,False,2,36
81,1,1,1,yes ,yes ,0.99,0.2091824545196725,3.397508144378662,2.3299241065979004,3,False,2,37
82,0,1,0,no ,no ,0.61,0.1805312040983948,2.70108699798584,1.6021249294281006,9,False,2,38
83,1,0,0,no ,no ,0.75,0.12604831667167224,6.336555004119873,1.9207909107208252,4,False,2,39
84,0,0,0,no I ,no I ,0.43,0.3685066485544125,2.903887987136841,1.1536340713500977,2,False,2,40
85,0,0,0,no I'm ,no I'm ,0.56,0.10138290779182411,2.733017921447754,1.7436637878417969,9,False,2,41
86,1,0,0,no ,no ,0.64,0.20799178237409913,6.933681964874268,1.9350340366363525,7,False,2,42
87,1,1,3,0,0,0,0,0,10.417398929595947,1,True,2,43
88,0,1,1,yes ,yes ,0.99,0.2604553368408298,2.843226909637451,1.6174581050872803,5,False,2,44
89,0,1,1,yes ,yes ,0.99,0.16093654173065353,3.3467657566070557,1.2763640880584717,9,False,2,45
90,1,1,1,yes ,yes ,0.99,0.11508165462790747,3.084381341934204,3.260512113571167,3,False,2,46
91,1,0,0,no ,no ,0.79,0.22415574534400556,2.622871160507202,4.20969295501709,1,False,2,47
92,1,0,0,no I ,no I ,0.62,0.34869670002771513,2.8284502029418945,2.04866886138916,5,False,2,48
93,1,0,0,no ,no ,0.76,0.36916426134245794,2.8515098094940186,1.8072350025177002,3,False,2,49
94,0,1,3,0,0,0,0,0,10.2269287109375,1,True,2,50
95,0,0,0,no ,no ,0.69,0.2862169517727785,2.644577980041504,1.8926289081573486,9,False,2,51
96,0,0,0,no ,no ,0.55,0.22047131318745775,2.6871910095214844,1.3811330795288086,5,False,2,52
97,0,1,1,yes ,yes ,0.99,0.33579034296584076,2.6218671798706055,1.7718501091003418,3,False,2,53
98,0,0,0,no ,no ,0.85,0.17018806734394432,2.8760969638824463,4.042802333831787,9,False,2,54
99,0,0,0,no ,no ,0.75,0.3310246555640226,2.924668788909912,4.165751934051514,4,False,2,55
100,0,0,0,no ,no ,0.85,0.3574645300273319,2.892263889312744,3.9298038482666016,2,False,2,56
101,1,0,0,no ,no ,0.85,0.3634616429320099,2.850641965866089,1.64410400390625,8,False,2,57
102,0,1,0,no ,no ,0.87,0.19503027615467788,2.6363978385925293,2.185606002807617,6,False,2,58
103,1,1,0,no ,no ,0.83,0.3537874487283038,2.7715258598327637,3.2943239212036133,4,False,2,59
104,1,1,1,yes ,yes ,0.99,0.22266692251347714,6.570003986358643,9.176198959350586,2,False,2,60
105,1,1,0,no ,no ,0.79,0.26499400409460705,3.3487749099731445,1.6635310649871826,8,False,2,61
106,1,1,1,yes ,yes ,0.99,0.3836494045911385,2.959709882736206,1.8568291664123535,6,False,2,62
107,1,1,0,no ,no ,0.86,0.2212709976937312,2.7988007068634033,2.939129114151001,4,False,2,63
108,0,1,3,0,0,0,0,0,10.44270396232605,2,True,2,64
109,1,1,0,not ,not ,0.27,0.1896927744474103,5.67586874961853,7.1943418979644775,4,False,2,65
110,0,1,1,yes ,yes ,0.99,0.19968135428945077,2.97174334526062,0.6667239665985107,2,False,3,0
111,1,1,1,yes ,yes ,0.99,0.3797250047142261,2.723081111907959,1.1450581550598145,9,False,3,1
112,1,1,1,yes ,yes ,0.99,0.30582388018945744,3.1582138538360596,1.321185827255249,8,False,3,2
113,0,0,0,no ,no ,0.88,0.24830214444814255,2.692317008972168,3.64827823638916,4,False,3,3
114,0,0,0,no ,no ,0.64,0.20898916985645596,2.9112319946289062,0.7415201663970947,3,False,3,4
115,0,1,1,yes ,yes ,0.99,0.17780033466872325,3.148850202560425,1.1651439666748047,5,False,3,5
116,0,1,3,0,0,0,0,0,1.40333890914917,9,True,3,6
117,0,1,0,no I ,no I ,0.66,0.34311266935289914,2.6221470832824707,0.9232609272003174,4,False,3,7
118,0,1,1,yes ,yes ,0.99,0.18412132958231922,2.9270179271698,1.167121171951294,3,False,3,8
119,0,1,1,yes ,yes ,0.99,0.20664779283424378,3.095463752746582,1.2418029308319092,2,False,3,9
120,0,0,0,no I ,no I ,0.61,0.31896619418884287,2.8896539211273193,2.1698081493377686,8,False,3,10
