trial,delta_stimulation,response,listened,hypothesis,confidence,reaction_time,time_delay,stimulus_time,position,failed
[],0,0,[],[],[],1.11899995803833,0.14778523943738472,9.941402912139893,2,False
[],1.5,1,[],[],[],1.2462501525878906,0.18107522290187822,2.218799114227295,6,False
[],1.5,1,[],[],[],1.2526037693023682,0.27997646443598034,4.91996693611145,7,False
[],0,0,[],[],[],0.843195915222168,0.15057489714730093,2.4880518913269043,8,False
