trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,0.2,0.4,False,0,1.740624189376831,0.29089105603129545,0.6786348819732666,6,False,1,0
1,0.4,0.6000000000000001,False,0,0.983191967010498,0.2730116107272902,1.4639980792999268,4,False,1,1
0,1.4,1.2,False,1,0.5132009983062744,0.1605272006370755,4.9298577308654785,3,False,1,0
2,0.6000000000000001,0.8,False,0,2.0265049934387207,0.3277180295725334,1.5636041164398193,1,False,1,2
1,1.2,1.0,False,1,0.9943149089813232,0.3870234752369017,2.4326729774475098,8,False,1,1
2,1.0,0.8,False,1,1.5066981315612793,0.36243720935364687,3.7622179985046387,7,False,1,2
3,0.8,0.9400000000000001,True,0,1.3951067924499512,0.15119390205493283,3.438512086868286,4,False,1,3
3,0.8,1.0,False,0,1.3919451236724854,0.38507221697116867,2.2040319442749023,5,False,1,3
4,0.9400000000000001,1.08,False,0,2.746095895767212,0.2650020064896738,2.919020891189575,2,False,1,4
5,1.08,1.08,True,1,1.1355841159820557,0.13944771212032595,4.120252847671509,1,False,1,5
6,1.08,1.08,False,1,1.4265620708465576,0.19331625312415768,2.1937921047210693,7,False,1,6
4,1.0,1.2,False,0,1.77435302734375,0.2760070306981863,2.678366184234619,5,False,1,4
5,1.2,1.2,True,1,0.9157228469848633,0.16851589376113407,3.4008772373199463,6,False,1,5
6,1.2,1.2,False,1,1.0952250957489014,0.3628156084874141,3.1929399967193604,3,False,1,6
7,1.08,1.2200000000000002,True,0,3.390165090560913,0.15698262554521553,3.1479599475860596,1,False,1,7
8,1.2200000000000002,1.3600000000000003,False,0,0.5479609966278076,0.14153010307150696,4.346392631530762,2,False,1,8
7,1.2,1.3399999999999999,True,0,1.3359849452972412,0.28837968135250625,4.231966972351074,8,False,1,7
9,1.3600000000000003,1.3600000000000003,True,1,0.8407943248748779,0.3667961759175006,7.438873052597046,7,False,1,9
0,1.3600000000000003,1.3600000000000003,True,3,0,0,10.037942886352539,1,True,1,10
10,1.3600000000000003,1.3600000000000003,False,1,0.7320289611816406,0.16019494214652769,1.6744890213012695,4,False,1,11
11,1.3600000000000003,1.2600000000000002,False,1,0.07042908668518066,0.12160344337748011,0.7003018856048584,5,False,1,12
8,1.3399999999999999,1.3399999999999999,True,1,0.6499671936035156,0.10624812834347308,1.0119860172271729,7,False,2,0
12,1.2600000000000002,1.2600000000000002,False,1,0.8693528175354004,0.18533105246604115,0.9386210441589355,8,False,1,13
0,1.2600000000000002,1.2600000000000002,False,3,0,0,0.9867150783538818,9,True,1,14
