trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
155,1,0,1,0.21647650781366862,0.504241943359375,9.480457782745361,6,False,3,43
156,2,1,0,0.1677397975496659,1.1038999557495117,5.538090944290161,2,False,3,44
157,0,1,1,0.24754735943637668,1.061410903930664,2.5866479873657227,9,False,3,45
158,1,1,1,0.2702228541044673,0.7663187980651855,7.686231851577759,7,False,3,46
159,2,0,0,0.10924246363507263,1.0371723175048828,4.223074674606323,1,False,3,47
160,2,1,1,0.35332447747330453,1.0750720500946045,3.8350181579589844,8,False,3,48
161,1,0,0,0.3546489420792367,0.6092386245727539,9.749266862869263,5,False,3,49
162,0,1,0,0.12605312969387622,0.7779629230499268,7.809340715408325,7,False,3,50
163,0,1,1,0.36287459912107667,0.3556861877441406,6.269522190093994,6,False,3,51
164,1,0,0,0.2155620843638248,1.2882208824157715,3.022716999053955,2,False,3,52
165,1,0,0,0.3657212862243999,0.5466070175170898,2.288240909576416,9,False,3,53
166,0,1,3,0,0,10.226136207580566,7,True,3,54
167,0,1,0,0.3812262725803379,0.2940561771392822,7.478665828704834,1,False,3,55
