trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
20,0,0,0,no ,no ,0.68,0.149138076324265,2.5013930797576904,1.5620779991149902,8,False,1,20
21,0,0,0,no ,no ,0.94,0.27702115831037993,2.4501209259033203,2.0422327518463135,1,False,1,21
22,1,0,0,no ,no ,0.97,0.28622772972007937,2.3668479919433594,2.2660279273986816,3,False,1,22
23,0,1,1,yes ,yes ,0.99,0.10642496219260932,2.597538948059082,1.5842270851135254,9,False,1,23
24,1,0,0,no ,no ,0.79,0.3903494576842561,2.4522318840026855,2.0697290897369385,4,False,1,24
25,1,0,0,no ,no ,0.88,0.11189125663254405,2.365004062652588,2.125340700149536,2,False,1,25
26,1,0,0,no ,no ,0.97,0.1476683104370688,2.6668670177459717,1.229132890701294,6,False,1,26
27,1,0,0,no ,no ,0.73,0.3226305245253712,2.3560662269592285,1.9698591232299805,7,False,1,27
28,1,0,0,no ,no ,0.98,0.24551425335416002,2.417633056640625,2.060800075531006,2,False,1,28
29,1,1,1,yes ,yes ,0.99,0.11583434369173369,2.7378740310668945,1.9874022006988525,9,False,1,29
30,1,0,0,no ,no ,0.82,0.17527856463092806,2.696261167526245,1.7075681686401367,4,False,1,30
31,1,0,0,no ,no ,0.9,0.21795925538777233,2.8271570205688477,0.9638321399688721,3,False,1,31
32,0,0,0,no ,no ,0.98,0.36784781600981065,2.4282541275024414,1.5111570358276367,8,False,1,32
33,0,1,1,yes ,yes ,0.98,0.1269124326561701,2.7329258918762207,2.9977970123291016,4,False,1,33
34,0,1,1,yes ,yes ,0.99,0.18406123331303703,2.7608370780944824,1.4285340309143066,6,False,1,34
35,0,0,0,no ,no ,0.65,0.1017278534997166,2.3390560150146484,2.130855083465576,8,False,1,35
36,1,1,1,yes ,yes ,0.99,0.31108177745901155,2.5133872032165527,2.879196882247925,4,False,1,36
37,1,1,1,yes ,yes ,0.99,0.34576033373499615,2.9989771842956543,1.813621997833252,6,False,1,37
38,1,1,1,yes ,yes ,0.97,0.3346917675857392,2.520375967025757,2.257546901702881,8,False,1,38
39,0,0,0,no ,no ,0.87,0.18187535577061387,2.60459303855896,1.6091439723968506,2,False,1,39
40,1,1,1,yes ,yes ,0.99,0.17024108229039295,2.6256139278411865,1.1472930908203125,6,False,1,40
41,1,1,0,no ,no ,0.81,0.3105344942654814,2.7268450260162354,4.1006200313568115,4,False,1,41
42,0,0,0,no ,no ,0.94,0.3876783599562179,2.6345810890197754,1.719444990158081,2,False,1,42
43,1,1,0,no ,no ,0.81,0.24918996851616257,2.446161985397339,3.1869759559631348,6,False,1,43
44,0,1,0,no ,no ,0.73,0.1406096152854204,2.9280221462249756,2.3819408416748047,8,False,1,44
45,0,1,1,yes ,yes ,0.99,0.3264475371682972,2.621295928955078,1.6362433433532715,2,False,1,45
46,1,0,0,no ,no ,0.72,0.27729913088846764,2.4806361198425293,2.229227066040039,4,False,1,46
47,1,0,0,no ,no ,0.89,0.17664644002840885,2.7418477535247803,2.349186897277832,9,False,1,47
48,0,0,0,no ,no ,0.62,0.2787395122683472,3.0145652294158936,1.2164270877838135,2,False,1,48
49,1,1,1,yes ,yes ,0.79,0.18096950415113283,2.362438917160034,3.367702007293701,4,False,1,49
50,1,0,0,no ,no ,0.78,0.12391374233467575,2.4914069175720215,3.54410982131958,6,False,1,50
51,1,1,1,yes ,yes ,0.98,0.11135014481370425,2.6771910190582275,2.280121088027954,8,False,1,51
52,1,1,0,no ,no ,0.98,0.37528529004817446,2.8485870361328125,0.5344650745391846,2,False,1,52
53,1,0,0,no ,no ,0.85,0.1025478234973702,2.6400351524353027,3.490638017654419,6,False,1,53
54,0,0,0,no ,no ,0.87,0.18815839426186617,3.194031238555908,3.2977709770202637,8,False,1,54
55,0,0,0,no ,no ,0.86,0.3710826531150304,2.709057092666626,2.2199108600616455,1,False,1,55
56,1,0,0,no ,no ,0.9,0.19471751594358408,2.6830739974975586,2.1758861541748047,6,False,1,56
57,0,1,1,yes ,yes ,0.99,0.1373361566483456,2.6423747539520264,1.7001171112060547,7,False,1,57
58,0,0,0,no ,no ,0.74,0.11091963575954007,3.055698871612549,0.9156739711761475,1,False,1,58
59,1,1,0,nope ,nope ,0.26,0.12970993499301348,3.4012439250946045,2.816617965698242,9,False,1,59
60,1,0,0,no ,no ,0.87,0.21506148411505469,2.8545799255371094,1.7842040061950684,3,False,1,60
61,0,1,1,yes ,yes ,0.99,0.3860641862718913,2.535855770111084,1.027143955230713,5,False,2,0
62,1,1,1,yes ,yes ,0.99,0.374202880345043,2.6550121307373047,1.433100700378418,7,False,2,1
63,1,1,3,0,0,0,0,0,1.1606659889221191,3,True,2,2
64,0,1,1,yes ,yes ,0.99,0.27750335471590787,2.9216980934143066,0.9190380573272705,1,False,2,3
65,0,0,0,no ,no ,0.92,0.12316350211345282,2.578778028488159,2.2125260829925537,5,False,2,4
66,1,1,3,0,0,0,0,0,1.493743896484375,3,True,2,5
67,0,1,1,yes ,yes ,0.98,0.22575181025819377,2.6824519634246826,1.0214393138885498,1,False,2,6
68,0,1,1,yes ,yes ,0.99,0.11236964322911228,2.7016618251800537,1.5374560356140137,5,False,2,7
69,1,0,0,no ,no ,0.86,0.2755586271457069,2.681840181350708,1.9808120727539062,9,False,2,8
70,0,0,0,no ,no ,0.87,0.3843533654966488,3.080397129058838,2.3221380710601807,7,False,2,9
71,1,0,0,no ,no ,0.81,0.2975920068259519,2.5891659259796143,3.5480360984802246,3,False,2,10
72,1,1,1,yes ,yes ,0.99,0.31878159009903073,2.972677230834961,1.8263652324676514,1,False,2,11
73,1,0,0,no ,no ,0.75,0.16005132750680512,2.8340659141540527,0.8352539539337158,5,False,2,12
74,1,1,1,yes ,yes ,0.99,0.2167506826650694,3.0606207847595215,1.6634340286254883,9,False,2,13
75,1,0,0,nope ,nope ,0.43,0.33481035799111747,2.7138988971710205,2.5505690574645996,3,False,2,14
76,1,0,0,no ,no ,0.98,0.1306876515742938,2.6101512908935547,2.185986042022705,5,False,2,15
77,0,0,0,no ,no ,0.56,0.11684374300647116,2.71812105178833,3.5997798442840576,1,False,2,16
78,1,0,0,no ,no ,0.93,0.25009627162392317,2.7562222480773926,1.7755651473999023,7,False,2,17
79,1,1,0,no ,no ,0.98,0.3733176224890318,2.5755882263183594,1.4148399829864502,5,False,2,18
80,0,1,1,yes ,yes ,0.96,0.254839286481436,2.4960081577301025,1.1116459369659424,9,False,2,19
81,1,0,0,no ,no ,0.97,0.3317169593416964,2.5406298637390137,3.4291017055511475,7,False,2,20
82,0,1,1,yes ,yes ,0.99,0.356752006562961,2.6425650119781494,1.7699148654937744,1,False,2,21
83,0,1,1,yes ,yes ,0.88,0.17702866906001818,2.417415142059326,1.8092608451843262,5,False,2,22
84,0,1,1,yes ,yes ,0.99,0.23143117885882514,2.779047966003418,1.2036569118499756,3,False,2,23
85,1,1,1,yes ,yes ,0.49,0.185922107307527,2.3499908447265625,2.2214112281799316,7,False,2,24
86,0,1,1,yes ,yes ,0.99,0.38910404689409495,2.674100160598755,1.80696439743042,1,False,2,25
87,0,1,1,yes ,yes ,0.99,0.15624418612890142,2.6370391845703125,1.795996904373169,5,False,2,26
88,0,1,1,yes ,yes ,0.97,0.16567964757035591,2.2969608306884766,2.0015978813171387,9,False,2,27
89,0,0,0,no ,no ,0.88,0.12075434307360837,2.6372880935668945,0.9279122352600098,7,False,2,28
90,0,0,0,no ,no ,0.89,0.16948314808335313,2.4821650981903076,3.569450855255127,1,False,2,29
91,0,1,1,yes ,yes ,0.97,0.1296895309810698,3.0035619735717773,1.3612890243530273,5,False,2,30
92,0,1,1,yes ,yes ,0.99,0.24416878218969118,2.7797529697418213,2.4471771717071533,7,False,2,31
93,0,0,0,no ,no ,0.94,0.15601661229697616,3.212862968444824,1.6871988773345947,9,False,2,32
94,0,1,0,nope ,nope ,0.36,0.26379514957917105,3.0720560550689697,1.1923677921295166,5,False,2,33
95,0,0,0,no ,no ,0.66,0.29488853222366207,2.5221738815307617,1.3505802154541016,7,False,2,34
96,1,0,0,no ,no ,0.82,0.31276106921666763,2.6313490867614746,1.8901350498199463,1,False,2,35
97,0,1,1,yes ,yes ,0.72,0.37522978148321395,2.2887322902679443,1.803853988647461,6,False,2,36
98,1,0,0,no ,no ,0.84,0.23929616399812795,3.125757932662964,2.1353759765625,7,False,2,37
99,1,0,0,no ,no ,0.84,0.18314735567516918,2.4319398403167725,2.5880908966064453,2,False,2,38
100,0,1,1,yes ,yes ,0.43,0.27805685001147695,2.3786890506744385,1.936047077178955,6,False,2,39
101,1,1,1,yes ,yes ,0.91,0.1997966150464599,2.882967710494995,4.65091609954834,8,False,2,40
102,1,1,0,no ,no ,0.69,0.34302948918209053,2.3637592792510986,2.0960121154785156,4,False,2,41
103,1,1,0,no ,no ,0.97,0.15759520770693763,2.6284210681915283,3.4414069652557373,2,False,2,42
104,1,1,1,yes ,yes ,0.91,0.1390395847137112,2.982002019882202,5.47303318977356,8,False,2,43
105,0,1,1,yes ,yes ,0.99,0.24213876470436943,2.7980289459228516,1.8540732860565186,4,False,2,44
106,0,1,0,no ,no ,0.67,0.12594311596355703,3.7047011852264404,3.920164108276367,2,False,2,45
107,0,0,0,nope ,nope ,0.36,0.3058639622772614,3.6204779148101807,1.2361719608306885,8,False,2,46
108,0,0,0,no ,no ,0.83,0.257052804209173,3.0157299041748047,1.903459072113037,4,False,2,47
109,0,1,0,no ,no ,0.84,0.36640544920455487,2.3313660621643066,2.5129168033599854,4,False,2,48
110,0,1,1,yes ,yes ,0.99,0.25267031382511146,2.7058188915252686,4.177096128463745,2,False,2,49
