trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
1,0,0,1,yes ,yes ,0.99,0.17652329289784785,2.7298848628997803,2.833554983139038,2,False,1,1
2,0,0,1,yes ,yes ,0.99,0.38063506385867607,2.8762288093566895,2.8993940353393555,9,False,1,2
3,1,1,1,yes ,yes ,0.99,0.3826411655355789,2.554536819458008,2.0481159687042236,4,False,1,3
4,1,0,0,no ,no ,0.62,0.2619963137904716,2.55332612991333,3.2407469749450684,3,False,1,4
5,1,0,0,no ,no ,0.76,0.2338357284312683,2.5525190830230713,3.062487840652466,9,False,1,5
6,1,1,0,no ,no ,0.56,0.2210527643221898,2.875119209289551,1.5018150806427002,4,False,1,6
7,0,1,1,yes ,yes ,0.99,0.21842177642565344,2.7272069454193115,1.389434814453125,3,False,1,7
8,0,0,1,yes ,yes ,0.99,0.1168381010388636,2.7630820274353027,3.371879816055298,9,False,1,8
9,1,1,1,yes ,yes ,0.99,0.3486632246632837,2.7124979496002197,1.7881741523742676,5,False,1,9
10,1,1,3,0,0,0,0,0,0.7184648513793945,7,True,1,10
11,0,1,1,yes ,yes ,0.99,0.2126824842703634,2.7440989017486572,1.555487871170044,3,False,1,11
12,1,1,1,yes ,yes ,0.99,0.12676429078411888,2.693448066711426,1.8269941806793213,9,False,1,12
13,0,1,1,yes ,yes ,0.99,0.2670479078584068,2.7037439346313477,1.065101146697998,5,False,1,13
14,0,1,1,yes ,yes ,0.99,0.38027224821292804,2.7913920879364014,1.2829759120941162,7,False,1,14
15,0,0,1,yes ,yes ,0.99,0.3124506754334866,2.848100185394287,1.6022579669952393,9,False,1,15
16,0,1,1,yes ,yes ,0.97,0.3409548046376103,2.8992888927459717,0.44312214851379395,5,False,1,16
17,1,0,1,yes ,yes ,0.99,0.2934670852977501,2.6275389194488525,3.225831985473633,7,False,1,17
18,1,1,0,no ,no ,0.55,0.19466151193998615,2.816490888595581,4.157579660415649,1,False,1,18
19,0,1,1,yes ,yes ,0.99,0.2497887205142215,2.747788190841675,1.33998703956604,5,False,1,19
20,1,1,1,yes ,yes ,0.99,0.3255771464149084,2.8108391761779785,1.9185149669647217,9,False,1,20
21,0,1,1,yes ,yes ,0.99,0.13029963294851316,3.0245509147644043,1.9347689151763916,7,False,1,21
22,1,1,1,yes ,yes ,0.99,0.35213252408681495,2.728367805480957,2.109862804412842,1,False,1,22
23,1,1,1,yes ,yes ,0.99,0.2939710006406367,2.7541589736938477,1.4356300830841064,5,False,1,23
24,0,1,1,yes ,yes ,0.99,0.1995208931120327,2.77314829826355,1.8197128772735596,3,False,1,24
25,1,0,1,yes ,yes ,0.99,0.32660987981799106,2.7397727966308594,1.8365533351898193,9,False,1,25
26,0,1,1,yes ,yes ,0.99,0.3193564424088672,2.823647975921631,2.366748809814453,4,False,1,26
27,1,0,1,yes ,yes ,0.99,0.23252582751483125,2.8397979736328125,1.637695074081421,2,False,1,27
28,1,0,1,yes ,yes ,0.99,0.16617338650925678,2.8698859214782715,1.534641981124878,8,False,1,28
29,1,1,1,yes ,yes ,0.99,0.32396401778307804,2.662071704864502,2.3666939735412598,6,False,1,29
30,0,0,1,yes ,yes ,0.99,0.21362940050487023,2.9096169471740723,2.0512871742248535,1,False,1,30
31,1,0,1,yes ,yes ,0.99,0.2850989907844487,3.086019277572632,3.1049797534942627,7,False,1,31
32,1,0,1,yes ,yes ,0.99,0.3799220052061406,3.1017730236053467,1.6188809871673584,3,False,1,32
33,0,1,1,yes ,yes ,0.99,0.1939068180945155,3.25249981880188,1.5036699771881104,5,False,1,33
34,1,1,1,yes ,yes ,0.99,0.19442631838106328,2.9328370094299316,3.228348970413208,7,False,1,34
35,1,1,3,0,0,0,0,0,10.071054935455322,1,True,1,35
36,0,0,1,yes ,yes ,0.99,0.11725753284402035,2.811655044555664,3.266525983810425,5,False,1,36
37,1,0,1,yes ,yes ,0.99,0.3678566673216721,2.977598190307617,1.8079288005828857,9,False,1,37
38,1,0,1,yes ,yes ,0.99,0.153249907688467,3.097079038619995,2.0266101360321045,7,False,1,38
39,0,1,1,yes ,yes ,0.99,0.10479350278738692,2.740260124206543,3.20137882232666,1,False,1,39
40,0,0,1,yes ,yes ,0.99,0.3994857031316089,2.9073538780212402,3.268160820007324,3,False,1,40
41,0,1,1,yes ,yes ,0.99,0.12972170137775424,2.8866631984710693,1.5485401153564453,9,False,1,41
42,1,0,1,yes ,yes ,0.99,0.21105477646527163,2.9068899154663086,3.5976040363311768,5,False,1,42
43,1,0,1,yes ,yes ,0.99,0.26238470631732286,2.86067795753479,1.8292090892791748,1,False,1,43
44,1,0,0,no ,no ,0.73,0.34180731171664047,2.7329978942871094,3.479963779449463,3,False,2,0
45,1,1,1,yes ,yes ,0.99,0.11544195087882346,2.6538848876953125,1.1505017280578613,5,False,2,1
46,1,0,1,yes ,yes ,0.99,0.2923770699813175,2.6307461261749268,1.9492309093475342,7,False,2,2
47,1,0,1,yes ,yes ,0.99,0.21179584602063095,2.63713002204895,3.1225411891937256,3,False,2,3
48,1,0,1,yes ,yes ,0.99,0.12393022645990717,2.87276291847229,1.3180859088897705,1,False,2,4
49,0,1,1,yes ,yes ,0.99,0.34774441003246764,2.6302828788757324,1.1978178024291992,5,False,2,5
50,0,1,1,yes ,yes ,0.99,0.17052280522121271,2.673865795135498,1.9833059310913086,3,False,2,6
51,0,0,1,yes ,yes ,0.99,0.2845101620338316,2.8494157791137695,4.299008131027222,1,False,2,7
52,0,0,1,yes ,yes ,0.99,0.30941257899017377,2.8072099685668945,2.0283920764923096,8,False,2,8
53,0,0,1,yes ,yes ,0.99,0.1556486821744007,2.614671230316162,1.9556946754455566,6,False,2,9
54,1,1,1,yes ,yes ,0.97,0.14266082525410512,2.431785821914673,1.571152925491333,4,False,2,10
55,1,1,1,yes ,yes ,0.99,0.3396210604947344,2.950345039367676,1.380312204360962,8,False,2,11
56,0,1,1,yes ,yes ,0.99,0.15780291265914181,2.698354959487915,2.7772910594940186,6,False,2,12
57,1,1,3,0,0,0,0,0,0.8205277919769287,2,True,2,13
58,1,1,1,yes ,yes ,0.99,0.11395733648740855,2.5805270671844482,1.2727282047271729,8,False,2,14
59,1,0,1,yes ,yes ,0.99,0.359726646852468,2.8996341228485107,1.602182149887085,4,False,2,15
