trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,0.2,0.2,False,3,0,0,0.4185049533843994,6,True,1,0
0,0.2,0.1,False,1,1.123600959777832,0.2959911718404862,0.8982968330383301,8,False,1,1
0,1.4,1.2,False,1,1.116598129272461,0.15198812300214504,3.4805920124053955,2,False,1,0
1,1.2,1.0,False,1,1.1562349796295166,0.18694544153936787,2.2532598972320557,3,False,1,1
2,1.0,0.8,False,1,1.4544799327850342,0.27623670069124673,1.472951889038086,6,False,1,2
3,0.8,0.9400000000000001,True,0,1.0246479511260986,0.21489533408052242,1.396009922027588,4,False,1,3
4,0.9400000000000001,0.9400000000000001,True,1,1.016545057296753,0.34175424768481044,1.8961491584777832,2,False,1,4
1,0.2,0.0,False,1,1.091691017150879,0.3837449500758984,1.4342012405395508,5,False,1,2
5,0.9400000000000001,1.08,True,0,1.2088532447814941,0.19263825947202626,1.153853178024292,9,False,1,5
6,1.08,1.2200000000000002,False,0,1.2772560119628906,0.3078051981098756,3.9758200645446777,7,False,1,6
7,1.2200000000000002,1.2200000000000002,True,1,1.004791021347046,0.286734701937995,4.8975989818573,4,False,1,7
2,0.2,-0.1,False,1,1.2174580097198486,0.2532758106736427,1.2675750255584717,1,False,1,3
0,0.2,-0.1,False,3,0,0,0.46326208114624023,6,True,1,4
8,1.2200000000000002,1.2200000000000002,False,1,1.2207391262054443,0.15846284496976235,1.7028281688690186,9,False,1,8
9,1.2200000000000002,1.3600000000000003,True,0,1.1729748249053955,0.3910023678544138,3.678187131881714,4,False,1,9
3,0.2,0.04000000000000001,True,0,1.1833877563476562,0.16647642491837444,0.858942985534668,2,False,1,5
4,0.2,0.18000000000000002,False,0,1.170090913772583,0.3410536829775249,2.623983144760132,1,False,1,6
5,0.2,0.32000000000000006,False,0,1.2156982421875,0.3791527029173034,0.7695801258087158,5,False,1,7
6,0.32000000000000006,0.32000000000000006,True,1,1.0558812618255615,0.11484315085977297,0.6924059391021729,6,False,1,8
7,0.32000000000000006,0.32000000000000006,False,1,1.0946907997131348,0.3887283342441037,1.504087209701538,8,False,1,9
8,0.32000000000000006,0.4600000000000001,True,0,1.0240778923034668,0.2877269336589482,1.0247118473052979,2,False,1,10
9,0.4600000000000001,0.6000000000000001,False,0,0.9126296043395996,0.1833846787414139,1.2500407695770264,7,False,1,11
10,0.6000000000000001,0.6000000000000001,True,1,0.8435719013214111,0.13659547247007034,0.9918038845062256,5,False,1,12
11,0.6000000000000001,0.7400000000000001,True,0,0.7670838832855225,0.3357285151027183,0.9041991233825684,9,False,1,13
12,0.7400000000000001,0.7400000000000001,True,1,0.8914008140563965,0.12147431741974513,2.3345372676849365,1,False,1,14
10,1.3600000000000003,1.3600000000000003,True,1,0.9831559658050537,0.25877563457537067,7.555549144744873,8,False,1,10
13,0.7400000000000001,0.8800000000000001,True,0,1.1133978366851807,0.26924706850701724,1.4992198944091797,2,False,1,15
11,1.3600000000000003,1.3600000000000003,False,1,0.9854090213775635,0.31108619568374335,4.978780269622803,5,False,1,11
12,1.3600000000000003,1.2600000000000002,False,1,1.0281198024749756,0.20608983076578474,3.4685277938842773,7,False,1,12
13,1.2600000000000002,1.2600000000000002,False,1,0.9085178375244141,0.1255604673015397,1.9791460037231445,3,False,1,13
14,1.2600000000000002,1.4000000000000004,True,0,0.9233138561248779,0.37975484978662455,2.9239449501037598,9,False,1,14
14,0.8800000000000001,1.02,False,0,0.8787651062011719,0.23614381906143153,1.8844819068908691,5,False,1,16
15,1.02,1.02,True,1,0.7400047779083252,0.1785524042415793,2.302107810974121,4,False,1,17
16,1.02,1.02,False,1,1.018110990524292,0.37622637030199335,6.486019134521484,2,False,1,18
0,1.4000000000000004,1.4000000000000004,True,3,0,0,10.259350061416626,7,True,1,15
0,1.02,1.02,False,3,0,0,1.1228570938110352,1,True,2,0
0,1.02,1.02,False,3,0,0,1.1496078968048096,9,True,2,1
0,1.02,1.02,False,3,0,0,1.2042789459228516,8,True,2,2
0,1.02,1.02,False,3,0,0,1.1536130905151367,6,True,2,3
0,1.02,1.02,False,3,0,0,0.9574148654937744,5,True,2,4
17,1.02,0.92,False,1,1.2799968719482422,0.2890360175427443,0.71160888671875,1,False,2,5
