trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
47,1,1,1,yes ,yes ,0.99,0.2455179249127543,2.8820109367370605,3.4930760860443115,5,False,1,47
48,1,0,0,no ,no ,0.89,0.2927020836093214,2.401920795440674,1.627108097076416,9,False,1,48
49,0,0,0,no ,no ,0.55,0.36262215153748123,1.619419813156128,1.9032580852508545,1,False,1,49
50,0,0,0,no ,no ,0.9,0.16589527052233435,2.9068751335144043,2.1331400871276855,5,False,1,50
51,0,0,0,no ,no ,0.86,0.3241581980636977,2.4641001224517822,2.6214258670806885,7,False,1,51
52,0,1,1,yes ,yes ,0.99,0.33906769474117626,2.817138910293579,4.498114109039307,9,False,1,52
53,1,1,1,yes ,yes ,0.99,0.20601706360674682,2.848090171813965,3.192214012145996,5,False,1,53
54,0,1,0,no ,no ,0.86,0.2876816140817354,2.538346290588379,4.1003947257995605,3,False,1,54
55,0,0,0,no ,no ,0.9,0.31878533875986403,2.5616297721862793,1.866748332977295,1,False,1,55
56,1,0,0,no ,no ,0.74,0.15388073137341535,2.644796133041382,1.7342472076416016,5,False,1,56
57,1,0,0,no ,no ,0.81,0.19927562575664576,2.8854949474334717,1.9293460845947266,9,False,2,0
58,1,0,0,no ,no ,0.76,0.25143891366266724,2.5654232501983643,2.716625213623047,1,False,2,1
59,1,1,1,yes ,yes ,0.99,0.21110147160112216,2.5894813537597656,2.1280598640441895,3,False,2,2
60,0,1,1,yes ,yes ,0.98,0.129431408624929,3.0236949920654297,1.2569010257720947,8,False,2,3
61,1,0,0,no ,no ,0.37,0.27766050886885396,2.6648550033569336,2.7894930839538574,4,False,2,4
62,1,1,1,yes ,yes ,0.99,0.3785657470619852,2.651442289352417,1.7190828323364258,2,False,2,5
63,1,1,1,yes ,yes ,0.97,0.3856177161334807,2.792534112930298,1.7008812427520752,9,False,2,6
64,0,1,0,no ,no ,0.84,0.1383039238498841,2.7662620544433594,2.1055519580841064,4,False,2,7
65,0,1,1,yes ,yes ,0.99,0.2802108216799464,3.0436460971832275,1.183117151260376,2,False,2,8
66,1,1,0,no ,no ,0.88,0.21562538392115285,2.527324914932251,1.6459619998931885,6,False,2,9
67,1,0,0,no ,no ,0.91,0.1875241134473576,2.580015182495117,2.0770699977874756,4,False,2,10
68,0,0,0,no ,no ,0.98,0.17848882971514796,2.6622231006622314,1.4922780990600586,8,False,2,11
69,0,0,0,no ,no ,0.89,0.28157820152131063,2.539707899093628,1.763706922531128,6,False,2,12
70,1,1,1,yes ,yes ,0.99,0.39170522872657765,2.7668118476867676,4.067314147949219,1,False,2,13
71,0,1,0,no ,no ,0.87,0.2580178827209972,2.412402868270874,2.258620023727417,8,False,2,14
72,0,1,1,yes ,yes ,0.98,0.2275377583558537,6.932621002197266,2.572923183441162,6,False,2,15
73,1,0,0,no ,no ,0.9,0.125884038221378,2.452467918395996,1.5164070129394531,4,False,2,16
74,0,1,0,no ,no ,0.84,0.24468858489015388,2.523587703704834,1.7053699493408203,2,False,2,17
75,0,1,0,no ,no ,0.9,0.34850018388095716,2.640425205230713,2.2777750492095947,8,False,2,18
76,1,0,0,no ,no ,0.9,0.23855473776972339,2.350086212158203,1.7630047798156738,6,False,2,19
77,0,1,1,yes ,yes ,0.99,0.24181737829626035,2.7682902812957764,1.9242401123046875,2,False,2,20
78,0,1,0,no ,no ,0.93,0.13650795048833234,2.5293102264404297,4.3642802238464355,4,False,2,21
79,1,1,1,yes ,yes ,0.99,0.10799127676096727,2.728004217147827,2.3882791996002197,9,False,2,22
80,0,0,0,no ,no ,0.47,0.12012893022874072,2.6201837062835693,1.2682077884674072,2,False,2,23
81,0,0,0,no ,no ,0.87,0.27287698890155543,2.475841999053955,2.0992321968078613,7,False,2,24
82,1,1,1,yes ,yes ,0.99,0.3673419686139654,2.73966383934021,3.950608015060425,9,False,2,25
83,1,1,1,yes ,yes ,0.99,0.15293142074535226,2.7249720096588135,3.853343963623047,5,False,2,26
84,0,0,0,no ,no ,0.91,0.1396772679526634,2.4028420448303223,1.9757370948791504,3,False,2,27
85,0,0,0,no ,no ,0.99,0.13430981530526798,2.700767993927002,1.3740947246551514,1,False,2,28
86,0,1,1,yes ,yes ,0.99,0.3238091475805069,2.832540988922119,5.495667934417725,7,False,2,29
87,1,1,1,yes ,yes ,0.99,0.25317662160457777,2.935656785964966,4.001841068267822,5,False,2,30
88,1,0,0,no ,no ,0.8,0.1927929026070886,2.473814010620117,2.122666120529175,3,False,2,31
89,1,1,0,no ,no ,0.87,0.3436510455272862,2.8174068927764893,3.6572349071502686,9,False,2,32
90,1,1,1,yes ,yes ,0.99,0.1736864285659127,5.89122200012207,3.9127233028411865,5,False,2,33
91,0,0,0,no ,no ,0.83,0.26739273584640677,2.672550916671753,1.627774953842163,7,False,2,34
92,1,1,0,no ,no ,0.84,0.310383654732019,2.658519983291626,7.127468824386597,3,False,2,35
93,1,0,0,no ,no ,0.88,0.2787233343663146,2.7154951095581055,2.3046679496765137,1,False,2,36
94,0,0,0,no ,no ,0.88,0.19229216219663753,2.60249400138855,1.7310490608215332,5,False,2,37
95,0,0,0,no ,no ,0.85,0.37419349458251805,2.6780307292938232,4.15331506729126,7,False,2,38
96,0,1,0,no ,no ,0.77,0.2516873158887109,2.726020097732544,4.837366819381714,3,False,2,39
97,1,0,0,no ,no ,0.91,0.26281206234404286,2.596179962158203,3.280555009841919,5,False,2,40
98,0,1,1,yes ,yes ,0.99,0.30138991875850724,2.8440639972686768,5.918825149536133,1,False,2,41
99,0,1,0,no ,no ,0.8,0.38851847233021586,2.7402238845825195,3.8324999809265137,3,False,2,42
100,0,1,0,no ,no ,0.71,0.15499256278368959,3.2504971027374268,4.20194411277771,8,False,2,43
101,0,0,0,no ,no ,0.87,0.34921046193332017,2.447110176086426,1.994326114654541,4,False,2,44
102,1,0,0,no ,no ,0.88,0.13709658916842685,2.683635950088501,1.90083909034729,6,False,2,45
103,1,0,1,yes yes ,yes yes ,0.72,0.21935098506217796,3.374746084213257,1.4562890529632568,8,False,2,46
104,0,1,0,no ,no ,0.92,0.23230302156117127,2.4729979038238525,5.820648908615112,4,False,2,47
105,0,0,0,no ,no ,0.9,0.26916385257002784,2.6108620166778564,1.7151708602905273,2,False,2,48
106,1,1,0,no ,no ,0.97,0.3769278749262588,2.570146083831787,5.131678819656372,6,False,2,49
107,0,1,3,0,0,0,0,0,10.293381929397583,4,True,2,50
108,0,1,0,no ,no ,0.9,0.2598830787956323,2.6457271575927734,4.976096868515015,2,False,2,51
109,0,1,0,no ,no ,0.88,0.3201808643416434,2.576385974884033,7.794740915298462,4,False,2,52
