trial,delta_stimulation,delta_target,reversed,response,listened,hypothesis,confidence,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.2,False,1,yes ,yes ,0.99,3.503085136413574,0.3902508542121784,0.7666530609130859,4,False,1,0
1,1.2,1.0,False,1,yes ,yes ,0.98,3.056022882461548,0.2818130324476059,1.0190680027008057,6,False,1,1
2,1.0,1.1400000000000001,True,0,no ,no ,0.76,2.6263620853424072,0.36581459494822466,2.184871196746826,5,False,1,2
0,0.2,0.1,False,1,yes ,yes ,0.99,2.869257926940918,0.35386706236088783,1.170041799545288,2,False,1,0
3,1.1400000000000001,1.2800000000000002,False,0,no ,no ,0.62,2.822328805923462,0.29448694293571465,1.5176401138305664,4,False,1,3
1,0.2,0.24000000000000002,True,0,no ,no ,0.71,2.683077812194824,0.2798758857197138,0.4734678268432617,3,False,1,1
0,0.24000000000000002,0.24000000000000002,True,3,0,0,0,0,0,1.1394729614257812,9,True,1,2
0,0.24000000000000002,0.24000000000000002,True,3,0,0,0,0,0,1.903214931488037,6,True,1,3
4,1.2800000000000002,1.4200000000000004,False,0,no ,no ,0.82,3.027890920639038,0.10633523834908394,1.1370282173156738,4,False,1,4
5,1.4200000000000004,1.5600000000000005,False,0,no ,no ,0.74,3.347761869430542,0.12639879932517353,1.9692749977111816,7,False,1,5
6,1.5600000000000005,1.7000000000000006,False,0,no ,no ,0.62,3.0360829830169678,0.3531795451140808,1.2683219909667969,5,False,1,6
7,1.7000000000000006,1.7000000000000006,True,1,yes ,yes ,0.99,2.761831045150757,0.2938454353763752,1.9071760177612305,1,False,1,7
2,0.24000000000000002,0.38,False,0,no ,no ,0.82,3.091193914413452,0.18182352570785082,0.4069833755493164,4,False,1,4
3,0.38,0.52,False,0,no ,no ,0.78,2.438786029815674,0.23471450764200394,1.0913538932800293,6,False,1,5
8,1.7000000000000006,1.7000000000000006,False,1,yes ,yes ,0.99,2.9483540058135986,0.23592767559975011,3.594528913497925,7,False,1,8
9,1.7000000000000006,1.6000000000000005,False,1,yes ,yes ,0.99,2.976700782775879,0.39003317630575673,2.000880002975464,8,False,1,9
4,0.52,0.52,True,1,yes ,yes ,0.99,3.988745927810669,0.1543264560206566,1.0621318817138672,2,False,1,6
10,1.6000000000000005,1.7400000000000007,True,0,no ,no ,0.7,2.815742015838623,0.3070907159404745,3.5673680305480957,4,False,1,10
11,1.7400000000000007,1.7400000000000007,True,1,yes ,yes ,0.99,2.577256917953491,0.29888962973346894,2.0188472270965576,1,False,1,11
12,1.7400000000000007,1.8800000000000008,True,0,no ,no ,0.86,2.971184015274048,0.3663406306937229,1.9817619323730469,5,False,1,12
13,1.8800000000000008,2.020000000000001,False,0,no ,no ,0.8,2.4342336654663086,0.19359862547854462,3.0385630130767822,9,False,1,13
5,0.52,0.66,True,0,no ,no ,0.72,2.7736339569091797,0.14882442503519985,1.303605079650879,8,False,1,7
14,2,2.020000000000001,True,1,yes ,yes ,0.99,2.7208943367004395,0.16103001990388832,3.373918056488037,2,False,1,14
6,0.66,0.8,False,0,no ,no ,0.75,2.4788782596588135,0.3595568983700239,0.9145572185516357,6,False,1,8
15,2,2.160000000000001,True,0,no ,no ,0.84,2.629767894744873,0.29975698304018644,5.8435139656066895,4,False,1,15
