trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.2,False,1,1.3547229766845703,0.26892964015960236,1.368656873703003,3,False,1,0
0,0.2,0.1,False,1,0.8879399299621582,0.3397372833750274,1.0375170707702637,2,False,1,0
1,1.2,1.0,False,1,1.1208579540252686,0.17185794264680582,8.040920972824097,1,False,1,1
1,0.2,0.24000000000000002,True,0,1.593275785446167,0.26732415699431306,0.8798110485076904,4,False,1,1
2,1.0,0.8,False,1,1.1496050357818604,0.3482043147065489,2.3513920307159424,6,False,1,2
2,0.24000000000000002,0.38,False,0,1.0862939357757568,0.3052102553003869,0.7229938507080078,9,False,1,2
3,0.38,0.52,False,0,1.2265868186950684,0.21855749275081063,0.9316012859344482,3,False,1,3
4,0.52,0.52,True,1,1.1360340118408203,0.2254831199609857,2.220822811126709,1,False,1,4
3,0.8,0.6000000000000001,False,1,1.0024569034576416,0.2332614684132191,1.665822982788086,5,False,1,3
4,0.6000000000000001,0.7400000000000001,True,0,1.1340229511260986,0.18613551241885046,1.1961619853973389,6,False,1,4
5,0.52,0.66,True,0,1.2537028789520264,0.22091683586925526,0.7168149948120117,9,False,1,5
6,0.66,0.8,False,0,1.153228998184204,0.15294917812399572,2.5453827381134033,4,False,1,6
7,0.8,0.8,True,1,1.1819100379943848,0.21412970475884374,5.254692077636719,7,False,1,7
5,0.7400000000000001,0.8800000000000001,False,0,1.5158250331878662,0.19480059382242199,1.209867000579834,3,False,1,5
8,0.8,0.8,False,1,0.9473540782928467,0.3611362998542281,3.195103168487549,2,False,1,8
6,0.8800000000000001,0.8800000000000001,True,1,0.9786989688873291,0.3966758818243683,2.4227640628814697,4,False,1,6
9,0.8,0.9400000000000001,True,0,1.1802537441253662,0.12966565878615044,1.388139009475708,1,False,1,9
10,0.9400000000000001,0.9400000000000001,True,1,1.1087219715118408,0.22590167884009651,1.5406990051269531,9,False,1,10
11,0.9400000000000001,0.9400000000000001,False,1,0.666489839553833,0.3206031434567727,1.6737861633300781,3,False,1,11
12,0.9400000000000001,0.8400000000000001,False,1,1.2969551086425781,0.39362056300703063,2.840265989303589,5,False,1,12
13,0.8400000000000001,0.8400000000000001,False,1,1.0405499935150146,0.15839544089807525,5.706834077835083,6,False,1,13
14,0.8400000000000001,0.8400000000000001,False,1,1.4353389739990234,0.11639153198707673,2.453122138977051,2,False,1,14
15,0.8400000000000001,0.7400000000000001,False,1,1.3502180576324463,0.33687907967280417,3.9329562187194824,7,False,1,15
7,0.8800000000000001,0.8800000000000001,False,1,1.1562750339508057,0.3468981886695044,5.049376010894775,8,False,1,7
0,0.8800000000000001,0.8800000000000001,False,3,0,0,10.158627033233643,1,True,1,8
16,0.7400000000000001,0.7400000000000001,False,1,0.9127528667449951,0.3446670988364885,1.1979131698608398,2,False,2,0
0,0.8800000000000001,0.8800000000000001,False,3,0,0,1.0849850177764893,9,True,1,9
0,0.8800000000000001,0.8800000000000001,False,3,0,0,10.147414922714233,7,True,1,10
17,0.7400000000000001,0.8800000000000001,True,0,1.4321651458740234,0.17405421997147602,0.6897599697113037,5,False,2,1
8,0.8800000000000001,0.7800000000000001,False,1,0.9689919948577881,0.3956656867714645,1.1967530250549316,2,False,1,11
18,0.8800000000000001,1.02,False,0,1.0698349475860596,0.14479871145730627,1.0458080768585205,6,False,2,2
19,1.02,1.02,True,1,0.6718878746032715,0.20087863663253097,1.0631790161132812,3,False,2,3
0,0.7800000000000001,0.7800000000000001,False,3,0,0,0.38962888717651367,8,True,1,12
20,1.02,1.1600000000000001,True,0,0.8433339595794678,0.32424136574682166,0.9220929145812988,9,False,2,4
21,1.1600000000000001,1.1600000000000001,True,1,0.7298049926757812,0.35883753181268974,1.6160268783569336,2,False,2,5
22,1.1600000000000001,1.1600000000000001,False,1,0.6312761306762695,0.3491410078475613,1.4070467948913574,6,False,2,6
0,1.1600000000000001,1.1600000000000001,False,3,0,0,0.6277282238006592,8,True,2,7
23,1.1600000000000001,1.06,False,1,0.4792201519012451,0.17136731079555134,0.9433701038360596,5,False,2,8
24,1.06,1.2000000000000002,True,0,0.7373220920562744,0.2623846762601768,2.6750378608703613,7,False,2,9
25,1.2000000000000002,1.2000000000000002,True,1,0.715487003326416,0.13833970018988648,3.3786561489105225,2,False,2,10
