trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
55,0,0,0,0.17740681922195173,0.6818070411682129,3.466627836227417,6,False,2,3
56,0,0,0,0.24497544170928887,0.4806962013244629,6.8468523025512695,2,False,2,4
57,2,0,0,0.3957868534172433,0.5745682716369629,2.7982399463653564,7,False,2,5
58,0,1,1,0.321030494001895,1.0235676765441895,1.1855008602142334,9,False,2,6
59,0,0,0,0.3323415283766895,0.6587729454040527,3.557979106903076,5,False,2,7
60,2,1,1,0.22879238624673884,0.6442217826843262,2.5946061611175537,7,False,2,8
61,0,1,1,0.3081552107884207,0.6362652778625488,1.519500732421875,3,False,2,9
62,1,0,0,0.19122649449009166,0.7755923271179199,3.4968698024749756,5,False,2,10
63,1,1,1,0.29697037738929544,0.6889851093292236,5.1659300327301025,1,False,2,11
64,0,1,1,0.30590920910494435,0.349837064743042,1.3043959140777588,3,False,2,12
65,0,1,1,0.13261496375204168,0.505795955657959,0.9965200424194336,9,False,2,13
66,1,1,1,0.23939024004234216,0.47317004203796387,2.046143054962158,5,False,2,14
67,0,0,0,0.16343622830585985,0.865246057510376,3.097778081893921,1,False,2,15
68,1,0,0,0.34753984425107454,0.5214869976043701,4.222414016723633,9,False,2,16
69,2,1,1,0.2811460317730136,0.9847970008850098,2.0254690647125244,3,False,2,17
70,1,1,1,0.11246955299585643,0.48636603355407715,2.2594101428985596,5,False,2,18
71,1,0,1,0.2835003513065081,0.4282240867614746,1.311662197113037,9,False,2,19
72,1,1,1,0.12334790027360962,0.347959041595459,2.344177007675171,3,False,2,20
73,2,0,0,0.24811011382735634,0.6149611473083496,3.2531850337982178,5,False,2,21
74,2,0,0,0.2002709813977529,0.5884189605712891,3.66762638092041,7,False,2,22
75,2,0,0,0.13811017195712624,0.6941776275634766,4.191487073898315,1,False,2,23
76,0,1,0,0.33649215917621655,0.82466721534729,3.3451950550079346,5,False,2,24
77,1,0,0,0.2267703776452859,0.9073879718780518,4.1752729415893555,7,False,2,25
78,1,0,0,0.19681937805592442,0.8128619194030762,4.72973370552063,9,False,2,26
79,0,1,1,0.22904380302097826,0.6806342601776123,8.53172492980957,1,False,2,27
80,2,1,0,0.348725133254527,0.8459599018096924,3.0513100624084473,3,False,2,28
81,0,1,1,0.20912243400750938,0.8294217586517334,4.022090911865234,5,False,2,29
82,1,0,1,0.15335554658331407,0.3822448253631592,3.770369052886963,9,False,2,30
83,0,0,0,0.3654519046707002,0.7434918880462646,2.302086114883423,1,False,2,31
84,1,0,0,0.3182943227316548,0.8001658916473389,3.4943978786468506,5,False,2,32
85,1,1,1,0.10587627048253623,0.8151791095733643,7.788569927215576,7,False,2,33
86,0,0,0,0.17980139456633626,0.7839138507843018,4.711248874664307,9,False,2,34
87,2,1,1,0.18599797429904136,0.3599820137023926,8.796056985855103,2,False,2,35
88,1,1,3,0,0,10.24819302558899,4,True,2,36
89,2,1,1,0.18562180981636733,0.8836100101470947,9.31499695777893,8,False,2,37
90,2,0,0,0.3165763473812234,0.7743961811065674,4.313280820846558,2,False,2,38
91,1,1,3,0,0,10.20182490348816,4,True,2,39
92,1,1,3,0,0,0.8748130798339844,8,True,3,0
93,0,1,1,0.325642624326809,0.739130973815918,0.828855037689209,6,False,3,1
94,1,0,1,0.35447911965723633,0.3938450813293457,3.078917980194092,4,False,3,2
95,1,1,1,0.13802857350220937,0.5799961090087891,1.494673252105713,2,False,3,3
96,2,0,0,0.29837459794214805,0.6532788276672363,2.8272011280059814,6,False,3,4
97,2,1,3,0,0,10.125595808029175,4,True,3,5
