trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
10,1.12,1.12,False,1,0.724890947341919,0.2320449744958338,0.7702820301055908,5,False,1,14
0,1.12,1.12,False,3,0,0,0.7965471744537354,9,True,1,15,0,0,0
10,0.8,0.7000000000000001,False,1,0.8860421180725098,0.28162173920602945,1.0771899223327637,1,False,1,11,0,0,0
11,0.7000000000000001,0.7000000000000001,False,1,0.8353099822998047,0.12240734849473953,1.047957181930542,3,False,1,12,0,0,0
11,1.12,1.02,False,1,0.7466881275177002,0.37298712338469886,1.0416889190673828,2,False,1,16,0,0,0
12,0.7000000000000001,0.7000000000000001,False,1,0.7825689315795898,0.2872742105603703,0.7308368682861328,5,False,1,13,0,0,0
0,1.02,1.02,False,3,0,0,0.39333486557006836,6,True,1,17,0,0,0
12,1.02,1.02,False,1,0.6377053260803223,0.121044576061755,3.0832979679107666,9,False,1,18,0,0,0
13,1.02,1.02,False,1,0.7363667488098145,0.1761866117356901,1.092790126800537,2,False,1,19,0,0,0
13,0.7000000000000001,0.6000000000000001,False,1,0.6940112113952637,0.3941234298723386,0.7263889312744141,5,False,1,14,0,0,0
14,1.02,0.92,False,1,0.696361780166626,0.38496805613704155,0.7557082176208496,8,False,1,20,0,0,0
0,0.92,0.92,False,3,0,0,0.7121291160583496,1,True,1,21,0,0,0
0,0.6000000000000001,0.6000000000000001,False,3,0,0,0.5417180061340332,4,True,1,15,0,0,0
14,0.6000000000000001,0.6000000000000001,False,1,0.8238871097564697,0.16040423759255537,2.1447410583496094,3,False,1,16,0,0,0
15,0.6000000000000001,0.6000000000000001,False,1,1.185317039489746,0.3245214847706037,1.1410291194915771,2,False,1,17,0,0,0
15,0.92,0.92,False,1,0.9491078853607178,0.26664591136886995,0.8957319259643555,5,False,1,22,0,0,0
16,0.6000000000000001,0.5000000000000001,False,1,0.639456033706665,0.20337522014604478,1.1226780414581299,9,False,1,18,0,0,0
16,0.92,0.92,False,1,0.7307190895080566,0.372470003581608,1.0130929946899414,3,False,1,23,0,0,0
17,0.92,0.8200000000000001,False,1,0.7251207828521729,0.35343660899812757,1.0374798774719238,4,False,1,24,0,0,0
18,0.8200000000000001,0.9600000000000001,True,0,1.5326859951019287,0.15081531548402416,1.6753551959991455,5,False,1,25,0,0,0
17,0.5000000000000001,0.5000000000000001,False,1,0.6075153350830078,0.3517585756184457,5.226563930511475,7,False,1,19,0,0,0
19,0.9600000000000001,0.9600000000000001,True,1,0.3155210018157959,0.2850646420062689,1.894402027130127,3,False,1,26,0,0,0
0,0.5000000000000001,0.5000000000000001,False,3,0,0,0.42133021354675293,6,True,1,20,0,0,0
20,0.9600000000000001,0.9600000000000001,False,1,0.3869178295135498,0.3071653534706344,4.993070125579834,9,False,1,27,0,0,0
18,0.5000000000000001,0.6400000000000001,True,0,2.6216747760772705,0.34068002838470496,0.6284852027893066,8,False,1,21,0,0,0
0,0.9600000000000001,0.9600000000000001,False,3,0,0,10.273741245269775,4,True,1,28,0,0,0
0,0.9600000000000001,0.9600000000000001,False,3,0,0,0.3789632320404053,6,True,1,29,0,0,0
19,0.6400000000000001,0.6400000000000001,True,1,0.705517053604126,0.2970682063858264,0.9089598655700684,5,False,1,22,0,0,0
21,0.9600000000000001,0.8600000000000001,False,1,1.1359360218048096,0.10122046641870949,1.561957836151123,3,False,1,30,0,0,0
22,0.8600000000000001,0.8600000000000001,False,1,1.032425880432129,0.26621852055764095,1.0320310592651367,4,False,1,31,0,0,0
20,0.6400000000000001,0.6400000000000001,False,1,0.9236080646514893,0.16280369550574014,5.036834001541138,2,False,1,23,0,0,0
23,0.8600000000000001,1.0,True,0,1.1563620567321777,0.10039867289409315,1.0876448154449463,7,False,1,32,0,0,0
24,1.0,1.0,True,1,0.08284282684326172,0.18444917243641107,5.210134744644165,9,False,1,33,0,0,0
25,1.0,1.0,False,1,0.6708037853240967,0.24724684441886938,3.8595149517059326,1,False,1,34,0,0,0
26,1.0,0.9,False,1,0.8587820529937744,0.19210926335321787,5.260051965713501,3,False,1,35,0,0,0
27,0.9,0.9,False,1,0.7977097034454346,0.22527020966176006,3.8537142276763916,5,False,1,36,0,0,0
21,0.6400000000000001,0.5400000000000001,False,1,0.608954906463623,0.15476740667140698,0.9729611873626709,8,False,1,24,0,0,0
28,0.9,0.9,False,1,0.3575000762939453,0.23193985374059,2.7262768745422363,9,False,1,37,0,0,0
22,0.5400000000000001,0.5400000000000001,False,1,0.6773450374603271,0.23448960311926959,1.0676329135894775,4,False,1,25,0,0,0
23,0.5400000000000001,0.6800000000000002,True,0,0.3675069808959961,0.1295163322009859,0.5448470115661621,7,False,1,26,0,0,0
0,0.9,0.9,False,3,0,0,0.5038211345672607,6,True,1,38,0,0,0
24,0.6800000000000002,0.6800000000000002,True,1,0.3386499881744385,0.18805572767740564,8.90716004371643,2,False,1,27,0,0,0
25,0.6800000000000002,0.6800000000000002,False,1,0.4568037986755371,0.22431164369067447,2.5326437950134277,3,False,1,28,0,0,0
29,0.9,0.8,False,1,0.29979920387268066,0.3893611589174031,3.000722885131836,1,False,1,39,0,0,0
30,0.8,0.8,False,1,0.9386281967163086,0.20100923110570598,7.674309968948364,9,False,1,40,0,0,0
26,0.6800000000000002,0.5800000000000002,False,1,0.5323259830474854,0.3839950621745025,6.256709814071655,7,False,1,29,0,0,0
0,0.5800000000000002,0.5800000000000002,False,3,0,0,0.41141295433044434,6,True,1,30,0,0,0
