trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.2,False,1,1.246586799621582,0.23805361083318102,1.9983110427856445,4,False,1,0
0,0.2,0.1,False,1,0.9461441040039062,0.3527736606420302,0.7110180854797363,5,False,1,0
0,0.2,0.1,False,3,0,0,0.42096590995788574,1,True,1,1,0,0,0
0,1.2,1.2,False,3,0,0,10.234776973724365,3,True,1,1,0,0,0
1,1.2,1.0,False,1,0.8648791313171387,0.19595522096016682,3.1961307525634766,2,False,1,2,0,0,0
2,1.0,0.8,False,1,1.101548671722412,0.34477062652509116,4.286278009414673,4,False,1,3,0,0,0
3,0.8,0.9400000000000001,True,0,0.5225672721862793,0.24567264990786705,1.6675240993499756,1,False,1,4,0,0,0
1,0.2,0.24000000000000002,True,0,0.9235999584197998,0.2339489046448324,1.159348964691162,9,False,1,2,0,0,0
4,0.9400000000000001,0.9400000000000001,True,1,0.6589059829711914,0.30497056433459135,1.2415130138397217,6,False,1,5,0,0,0
2,0.24000000000000002,0.24000000000000002,True,1,0.3795030117034912,0.11415460775427294,1.0007781982421875,5,False,1,3,0,0,0
3,0.24000000000000002,0.24000000000000002,False,1,0.48607420921325684,0.25701347782202283,0.6912713050842285,2,False,1,4,0,0,0
0,0.9400000000000001,0.9400000000000001,True,3,0,0,10.163111209869385,3,True,1,6,0,0,0
4,0.24000000000000002,0.38,True,0,0.8010039329528809,0.17978995196768463,0.7159771919250488,4,False,1,5,0,0,0
5,0.38,0.52,False,0,1.087934970855713,0.29286846478424444,1.3641259670257568,1,False,1,6,0,0,0
5,0.9400000000000001,0.9400000000000001,False,1,0.6712260246276855,0.20609364263657706,1.438760757446289,5,False,1,7,0,0,0
6,0.52,0.66,False,0,0.4487919807434082,0.3258387119275594,0.910801887512207,9,False,1,7,0,0,0
6,0.9400000000000001,0.8400000000000001,False,1,1.050940990447998,0.19744030418734626,0.4156641960144043,6,False,1,8,0,0,0
0,0.8400000000000001,0.8400000000000001,False,3,0,0,10.312742948532104,3,True,1,9,0,0,0
7,0.8400000000000001,0.9800000000000001,True,0,0.4570808410644531,0.29154705619276344,1.3878071308135986,8,False,1,10,0,0,0
8,0.9800000000000001,1.12,False,0,1.01059889793396,0.1619665983466297,5.1382410526275635,4,False,1,11,0,0,0
7,0.66,0.8,False,0,0.8456110954284668,0.10556504867491845,0.6786997318267822,6,False,1,8,0,0,0
0,1.12,1.12,False,3,0,0,10.165366172790527,9,True,1,12,0,0,0
8,0.8,0.8,True,1,1.0719139575958252,0.16060203553925248,1.3021891117095947,8,False,1,9,0,0,0
9,0.8,0.8,False,1,0.771583080291748,0.2815876156272171,2.9631600379943848,7,False,1,10,0,0,0
9,1.12,1.12,True,1,0.6343531608581543,0.3293042197213254,5.422723054885864,2,False,1,13,0,0,0
