trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
64,0,1,1,0.2039692220336135,0.8106379508972168,0.9888858795166016,3,False,2,35
65,0,0,0,0.10986089492517985,1.0819270610809326,1.7292041778564453,1,False,2,36
66,0,0,0,0.13316688479716238,0.599560022354126,1.66499924659729,7,False,2,37
67,2,0,0,0.35811256260000557,1.1845049858093262,3.560720920562744,9,False,2,38
68,0,0,0,0.2621348947363945,1.844787359237671,1.2182350158691406,5,False,2,39
69,2,1,1,0.2672272634811871,2.125910997390747,1.490393877029419,3,False,2,40
70,1,1,0,0.35345682532797196,0.7268240451812744,2.835402011871338,7,False,2,41
71,0,0,0,0.13329481890115488,0.7689640522003174,2.720818281173706,5,False,2,42
72,0,1,1,0.3837566750327004,1.0618572235107422,1.760378122329712,3,False,2,43
73,1,1,0,0.36710635972865957,0.5770108699798584,2.8541040420532227,7,False,2,44
74,0,0,0,0.302704918585913,0.8398189544677734,2.566601037979126,5,False,2,45
75,0,1,0,0.22865233957821968,2.291295051574707,4.3895039558410645,1,False,2,46
76,0,1,0,0.15400169091166688,2.253643035888672,3.656829833984375,7,False,2,47
77,0,0,0,0.3733734032826034,2.162628173828125,1.3964359760284424,6,False,2,48
78,0,0,0,0.35822554322923306,1.0875756740570068,1.172440767288208,1,False,2,49
79,0,0,0,0.14847370650390845,0.8325440883636475,1.1181480884552002,7,False,2,50
80,2,0,0,0.19524459736217517,1.959841012954712,7.622740030288696,5,False,2,51
81,2,1,1,0.2845625903135018,0.42496705055236816,1.7568309307098389,9,False,2,52
82,0,0,0,0.24879325761346385,1.2212717533111572,4.418397903442383,7,False,3,0
83,0,0,1,0.17701198158579406,0.7133638858795166,4.804220914840698,2,False,3,1
84,0,1,1,0.33502174365762055,0.4797499179840088,1.1763970851898193,9,False,3,2
85,2,1,0,0.23183791004773016,0.46779918670654297,1.3454070091247559,4,False,3,3
86,0,1,1,0.2587425610400129,0.8680050373077393,1.3808889389038086,2,False,3,4
87,1,1,1,0.34409275598819355,0.5431418418884277,1.4886410236358643,8,False,3,5
88,2,1,1,0.3433455579593685,0.7399187088012695,1.296539068222046,4,False,3,6
89,0,1,1,0.30115465962388704,0.5619330406188965,1.0730431079864502,2,False,3,7
90,2,1,1,0.23607594323782385,0.9104089736938477,1.3616280555725098,8,False,3,8
91,2,1,0,0.3238851840487716,0.46004796028137207,1.7143239974975586,4,False,3,9
92,2,0,0,0.12032114769086398,1.8137860298156738,7.461963891983032,6,False,3,10
93,0,0,0,0.16691572345225636,1.0997300148010254,7.579316854476929,2,False,3,11
94,1,0,0,0.2973497894353412,1.3343048095703125,2.9443628787994385,4,False,3,12
95,2,0,0,0.38821773979482144,0.7758040428161621,1.8429231643676758,9,False,3,13
96,0,1,1,0.12657921752234513,0.8756599426269531,1.0855650901794434,3,False,3,14
97,1,1,1,0.3018815064026398,0.6983621120452881,1.595914363861084,1,False,3,15
98,0,0,0,0.38600788761354965,1.0404348373413086,7.595177888870239,5,False,3,16
99,2,1,1,0.23984090983515252,1.3842358589172363,1.270538091659546,9,False,3,17
100,2,1,1,0.14275165521939845,0.43050408363342285,2.0430941581726074,3,False,3,18
101,2,0,0,0.16739838391049028,0.763484001159668,2.528061866760254,1,False,3,19
102,0,0,0,0.3715558579389808,0.9810371398925781,2.7056546211242676,5,False,3,20
103,0,0,0,0.2973840338040991,1.6872057914733887,1.8068599700927734,3,False,3,21
104,2,0,0,0.19680700069679438,1.5275752544403076,3.1361560821533203,9,False,3,22
105,0,1,1,0.21045903673649596,0.5161669254302979,1.654268741607666,5,False,3,23
106,2,0,0,0.2427670895356279,0.9963510036468506,4.373802900314331,1,False,3,24
107,1,1,1,0.21301022418733456,0.794827938079834,1.778986930847168,3,False,3,25
108,1,0,0,0.24952180492796736,0.8274240493774414,1.6630768775939941,5,False,3,26
109,2,1,1,0.10303787066914427,0.3340637683868408,1.853729009628296,6,False,3,27
110,1,0,0,0.2715196042217964,0.8234267234802246,1.658668041229248,3,False,3,28
111,0,0,0,0.37368304348654213,0.8379521369934082,4.449419975280762,7,False,3,29
112,2,0,0,0.24796227475412194,1.273353099822998,7.811860084533691,4,False,3,30
113,0,1,0,0.2490051222236108,1.0920679569244385,1.4262678623199463,9,False,3,31
114,0,1,1,0.2851463052940137,0.6491758823394775,1.8592779636383057,6,False,3,32
115,1,0,0,0.13818174463825,1.2596461772918701,7.553436994552612,5,False,3,33
116,1,0,0,0.21378791444664869,1.449648141860962,1.4264440536499023,1,False,3,34
117,2,1,0,0.23245581638472132,1.404754877090454,2.05893874168396,8,False,3,35
118,2,0,0,0.3205647739172416,1.0053520202636719,3.405805826187134,9,False,3,36
119,1,1,0,0.3772656385997364,1.1830801963806152,2.7987446784973145,4,False,3,37
120,1,1,0,0.31390156806773706,0.908966064453125,5.17857813835144,7,False,3,38
121,2,1,1,0.21860562514658202,0.8169379234313965,2.1070871353149414,8,False,3,39
122,1,0,0,0.3260187543198779,1.5042030811309814,3.171912908554077,2,False,3,40
123,2,0,0,0.3151441502735091,1.8887450695037842,2.6726698875427246,5,False,3,41
124,0,1,1,0.1941716790527925,1.0528912544250488,2.9851369857788086,7,False,3,42
125,2,0,0,0.18209454079547843,0.7132549285888672,2.4730119705200195,3,False,3,43
126,0,1,0,0.22741457023061068,1.2137401103973389,3.3447659015655518,4,False,3,44
127,1,0,0,0.10533983545455385,1.09791898727417,2.6126718521118164,9,False,3,45
128,1,1,1,0.2946392812735601,0.4707818031311035,1.5992960929870605,8,False,3,46
129,0,0,0,0.32907922252663036,0.9121086597442627,7.929891109466553,7,False,3,47
130,1,1,0,0.10292672853571365,0.7525451183319092,6.48461389541626,4,False,3,48
131,1,0,0,0.35961350770885914,1.4097630977630615,5.354637145996094,2,False,4,0
132,2,1,3,0,0,0.9266781806945801,6,True,4,1
133,1,0,0,0.14789256082643368,0.9342770576477051,1.587134838104248,9,False,4,2
134,1,1,3,0,0,1.417647123336792,7,True,4,3
135,0,0,0,0.19382430012943358,1.501573085784912,2.723343849182129,5,False,4,4
136,1,0,0,0.22851953742575942,1.052799940109253,1.4025468826293945,2,False,4,5
137,0,0,0,0.18935605165160246,1.2761359214782715,7.889711141586304,1,False,4,6
138,1,1,1,0.13310605315452992,0.877021312713623,1.4538240432739258,8,False,4,7
139,1,1,3,0,0,1.8701021671295166,5,True,4,8
140,1,0,0,0.3026872198809938,0.8884391784667969,1.7472360134124756,6,False,4,9
141,0,1,1,0.3006579343096697,1.6721031665802002,1.3035757541656494,2,False,4,10
142,1,1,3,0,0,1.4427578449249268,9,True,4,11
143,0,1,1,0.27150649475871647,0.8320400714874268,0.9924609661102295,3,False,4,12
144,1,1,0,0.37679163235512547,1.7777061462402344,1.3277311325073242,4,False,4,13
145,1,0,0,0.24181139918649647,0.5454208850860596,1.8705661296844482,2,False,4,14
146,1,0,0,0.1649348254151854,0.8099520206451416,3.3384950160980225,5,False,4,15
147,1,0,0,0.21676608519602053,1.330068826675415,1.7219488620758057,9,False,4,16
148,0,0,0,0.22711911566351067,0.9460012912750244,1.4668688774108887,8,False,4,17
149,0,1,1,0.1330289661783119,1.3315699100494385,3.622709035873413,2,False,4,18
150,2,1,0,0.1984928208589084,2.0982420444488525,5.899352073669434,7,False,4,19
151,2,0,0,0.1381829919407419,1.1520559787750244,2.3993499279022217,6,False,4,20
152,1,0,0,0.23594522093698014,0.6407392024993896,7.845122814178467,1,False,4,21
153,1,1,1,0.18542558235798004,0.7195639610290527,2.5202138423919678,4,False,4,22
154,2,1,1,0.3373281032336919,1.0144240856170654,1.3203320503234863,3,False,4,23
155,2,1,1,0.2392470100596629,0.689007043838501,1.3104660511016846,6,False,4,24
156,2,1,1,0.3292728304139742,0.8432371616363525,2.1851820945739746,1,False,4,25
157,0,1,0,0.19665390820460127,0.9957461357116699,2.19313383102417,5,False,4,26
158,2,1,1,0.3895158823427406,0.43971705436706543,1.2218811511993408,3,False,4,27
159,1,1,0,0.23188215376449764,1.1428320407867432,0.5690429210662842,6,False,4,28
160,0,0,0,0.15624786654315603,0.6379480361938477,1.4443509578704834,7,False,4,29
161,2,1,1,0.17254498888916617,0.8377797603607178,1.4965178966522217,8,False,4,30
162,1,1,1,0.2410367693303159,1.1630332469940186,4.055540084838867,2,False,4,31
163,0,0,0,0.3257635610425089,1.3141071796417236,2.045836925506592,5,False,4,32
164,2,0,0,0.3533497380503894,1.3315339088439941,3.0419209003448486,1,False,4,33
165,1,0,0,0.15690467272686112,1.6767780780792236,1.7918081283569336,3,False,4,34
166,2,0,0,0.2853973546559008,1.0788252353668213,2.061338186264038,6,False,4,35
167,1,0,0,0.2942487306241567,1.6961779594421387,1.8745810985565186,9,False,4,36
168,1,1,1,0.2085186939309953,0.6581251621246338,1.622286081314087,5,False,4,37
169,1,0,0,0.20923455234854252,1.0339641571044922,3.065196990966797,1,False,4,38
