trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
77,1,0,1,0.17301558774865466,1.0010380744934082,3.288904905319214,8,False,2,50
78,2,0,0,0.3424017118307636,1.063910961151123,2.02663516998291,1,False,2,51
79,2,1,1,0.14961661980331456,0.990246057510376,4.559000253677368,3,False,2,52
80,0,1,1,0.21463207196949763,1.4347469806671143,4.186607122421265,5,False,2,53
81,2,1,0,0.10547753864831796,1.9927711486816406,1.8736827373504639,9,False,2,54
82,1,0,0,0.24553976054742016,1.3688890933990479,4.2542030811309814,7,False,2,55
83,0,1,0,0.1311133396075668,1.600527048110962,3.8465561866760254,1,False,2,56
84,0,0,0,0.2632232078898928,1.2078068256378174,2.74627685546875,3,False,3,0
85,0,1,3,0,0,1.6465482711791992,8,True,3,1
86,2,1,1,0.19873146376017892,1.5670030117034912,2.039139986038208,1,False,3,2
87,1,0,0,0.20860226007873783,0.7292418479919434,1.8230183124542236,6,False,3,3
88,2,1,1,0.12004062570191812,0.5353679656982422,1.4542272090911865,7,False,3,4
89,2,0,0,0.15400256016151104,0.5215401649475098,2.9433350563049316,1,False,3,5
90,1,0,0,0.2567238705447895,0.8295118808746338,3.3506181240081787,5,False,3,6
91,0,1,1,0.30904967695602814,1.2636640071868896,1.136009931564331,3,False,3,7
92,1,1,1,0.1968883081285674,1.463759183883667,1.2397372722625732,7,False,3,8
93,2,1,0,0.3062323434553406,1.5081439018249512,1.5517559051513672,5,False,3,9
94,0,1,1,0.30698142670267636,1.5010161399841309,1.1411430835723877,3,False,3,10
95,0,1,1,0.27733063606746666,0.7715740203857422,1.0190980434417725,9,False,3,11
96,0,1,1,0.3262961877809461,1.0704419612884521,1.347653865814209,5,False,3,12
97,1,1,1,0.10985736775035237,1.289788007736206,1.6438109874725342,3,False,3,13
98,1,0,0,0.14611709058042094,1.3179290294647217,3.4406540393829346,7,False,3,14
99,2,0,0,0.15419514341732052,0.834399938583374,3.5060667991638184,5,False,3,15
100,0,1,1,0.39694438959699463,0.5621891021728516,1.487295150756836,3,False,3,16
101,1,0,0,0.10149455656259282,1.9273202419281006,2.162181854248047,7,False,3,17
102,2,0,0,0.3387329139523797,0.43544888496398926,1.2691199779510498,9,False,3,18
103,1,0,0,0.16946866084191686,2.1246840953826904,3.7882399559020996,2,False,3,19
104,1,1,1,0.23748479471392106,1.369743824005127,2.726433038711548,4,False,3,20
105,2,1,1,0.197503268261896,0.46769189834594727,1.8592159748077393,8,False,3,21
106,0,1,1,0.29677285563755673,1.429689884185791,2.413210153579712,2,False,3,22
107,1,1,1,0.3330543085567117,0.5904960632324219,2.9390769004821777,4,False,3,23
108,1,0,0,0.10598026233868306,0.7730920314788818,3.500295877456665,8,False,3,24
109,0,0,0,0.33120729497145485,0.9439048767089844,2.3320610523223877,6,False,3,25
110,2,1,0,0.3650311771706808,1.0758190155029297,1.3776321411132812,9,False,3,26
111,1,0,0,0.3856459427438591,1.394432783126831,3.099637031555176,7,False,3,27
112,1,1,0,0.2506165455437286,1.3123788833618164,2.823854923248291,5,False,3,28
113,0,0,0,0.3530975075262788,1.1377530097961426,2.097486972808838,8,False,3,29
114,2,0,1,0.17545231596011898,0.8032197952270508,3.6284801959991455,2,False,3,30
115,0,1,0,0.19448618190881034,1.5195651054382324,1.86627197265625,9,False,3,31
116,0,1,1,0.2262489734112434,2.149338960647583,1.921396017074585,3,False,3,32
117,2,1,0,0.36761310785889323,0.6952118873596191,1.54193115234375,6,False,3,33
118,1,0,0,0.23174703068842398,1.935671091079712,2.12509822845459,8,False,3,34
119,0,0,0,0.11550342867864884,1.573030948638916,1.0859618186950684,9,False,3,35
120,2,0,0,0.23940296983326387,0.879401445388794,2.4666621685028076,7,False,3,36
121,1,1,1,0.23978421700747543,1.0801451206207275,4.268765926361084,1,False,3,37
122,2,1,0,0.2789674883130282,1.0874528884887695,3.038944721221924,8,False,3,38
123,2,1,1,0.3542890212635271,2.040815830230713,2.239531993865967,3,False,3,39
124,0,0,0,0.16440156582023596,1.737009048461914,4.064181089401245,2,False,3,40
125,1,0,0,0.18000466824645195,1.190608024597168,3.3506298065185547,1,False,3,41
126,2,1,1,0.14477672292007204,0.9864070415496826,1.8397071361541748,9,False,3,42
127,1,1,0,0.16519007515453388,1.8883650302886963,2.7623870372772217,5,False,3,43
128,2,1,1,0.16719684467315124,1.2055232524871826,1.8270292282104492,6,False,3,44
129,2,1,0,0.21956669167344198,1.847062110900879,3.19941782951355,2,False,3,45
130,2,0,0,0.11019921326211247,0.6623289585113525,1.3354098796844482,7,False,3,46
131,2,0,0,0.18305709375465318,1.694544792175293,2.1303391456604004,1,False,3,47
132,0,1,1,0.3845785782054889,1.0946218967437744,1.6824522018432617,9,False,3,48
133,0,0,0,0.3525880418199817,0.8602879047393799,2.7450881004333496,8,False,3,49
134,0,0,0,0.1472754224826422,2.0346622467041016,2.5042810440063477,3,False,3,50
135,2,0,0,0.2039235471298048,1.5807979106903076,3.2595701217651367,1,False,3,51
136,1,1,1,0.21841160022367256,2.126837968826294,1.5518720149993896,9,False,3,52
137,2,1,0,0.38991027918670895,0.6893508434295654,5.7019593715667725,5,False,3,53
138,2,1,1,0.1536143800091099,0.5076427459716797,1.490401029586792,3,False,3,54
139,2,1,1,0.1582881997787859,1.0071802139282227,5.1770079135894775,1,False,3,55
140,0,0,0,0.2957269319774497,0.9894781112670898,3.065964937210083,7,False,3,56
141,1,1,1,0.31402020690575627,0.5557861328125,2.1623940467834473,9,False,3,57
142,1,1,0,0.31153423956405574,1.9688098430633545,2.273052930831909,6,False,3,58
143,0,0,0,0.2798531841525488,0.7874958515167236,1.1732292175292969,3,False,3,59
