trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
20,0,1,1,yes ,yes ,0.99,0.291236586872134,2.782423973083496,1.8326327800750728,5,False,1,20
21,0,0,0,no ,no ,0.82,0.269069074267838,6.112966060638428,4.055042266845703,3,False,1,21
22,1,1,0,no ,no ,0.85,0.3391721716115823,5.906210899353027,1.3586220741271973,9,False,1,22
23,0,0,0,no ,no ,0.57,0.1020806709632245,2.8590338230133057,3.723931074142456,4,False,1,23
24,1,0,0,no ,no ,0.49,0.2036848178737446,2.7252721786499023,1.7367780208587646,2,False,1,24
25,0,0,0,no ,no ,0.89,0.1608136090877777,6.166717290878296,1.821995973587036,8,False,1,25
26,1,1,1,yes ,yes ,0.99,0.258140659343103,2.6459500789642334,2.392173767089844,6,False,1,26
27,0,1,1,yes ,yes ,0.98,0.1053167322428258,7.045475244522095,2.5148651599884038,4,False,1,27
28,0,0,0,no ,no ,0.83,0.2081343697397595,2.577362060546875,2.7549309730529785,2,False,1,28
29,1,0,0,no ,no ,0.84,0.2599340797088945,5.880422115325928,2.1002719402313232,6,False,1,29
30,0,0,0,you know ,you know ,0.59,0.1745949997453322,6.859353065490723,4.424436092376709,8,False,1,30
31,1,0,0,no ,no ,0.46,0.1103184228577469,2.9796149730682373,3.036076068878174,1,False,1,31
32,1,0,0,no ,no ,0.49,0.2610949011982095,2.862848997116089,4.085993051528931,6,False,1,32
33,1,0,0,no ,no ,0.84,0.321714217571772,6.289711952209473,2.5843842029571533,7,False,1,33
34,0,1,3,0,0,0.0,0.0,0.0,10.062753915786743,1,True,1,34
35,1,1,1,yes ,yes ,0.99,0.3329050894418676,2.749008893966675,3.950244665145874,5,False,1,35
36,1,0,0,no ,no ,0.78,0.2365011959737663,6.272119998931885,3.89642596244812,9,False,1,36
37,0,1,1,yes ,yes ,0.99,0.3085845517906481,3.007577896118164,8.967077016830444,1,False,1,37
38,1,1,1,yes ,yes ,0.99,0.3559277875696219,2.982840776443481,3.2014992237091064,5,False,1,38
39,1,1,1,yes ,yes ,0.99,0.3959371733608424,2.826634168624878,4.832978248596191,7,False,1,39
40,0,0,0,no ,no ,0.74,0.2170788360173604,5.673694133758545,1.993801832199097,3,False,1,40
41,0,1,3,0,0,0.0,0.0,0.0,10.26266598701477,5,True,1,41
42,1,0,0,nope ,nope ,0.2,0.1628794255954265,2.763603925704956,4.2779083251953125,7,False,1,1
43,0,0,0,nope ,nope ,0.12,0.1609231494173013,3.1321070194244385,4.4664928913116455,3,False,1,2
44,1,0,0,no ,no ,0.72,0.1726533518378307,2.7660701274871826,4.573692798614502,5,False,1,3
45,1,0,0,no ,no ,0.78,0.1588996107732637,2.9007160663604736,4.746980905532837,7,False,1,4
46,0,1,3,0,0,0,0,0,1.2206189632415771,3,True,1,5
47,0,0,0,no ,no ,0.77,0.2726757877697819,2.791867971420288,4.6822099685668945,5,False,1,6
48,1,1,1,yes ,yes ,0.99,0.33507686698840716,2.893228054046631,4.278162956237793,7,False,1,7
49,1,0,0,no ,no ,0.82,0.1260925237485791,2.881463050842285,4.707990884780884,9,False,1,8
50,0,0,1,yes ,yes ,0.99,0.19509580963726067,2.5848519802093506,4.3050010204315186,3,False,1,9
51,0,1,1,yes ,yes ,0.99,0.1090135979587576,2.765286922454834,4.277000904083252,7,False,1,10
52,1,1,1,yes ,yes ,0.99,0.33373121106119696,2.8697729110717773,0.5901541709899902,9,False,1,11
53,1,1,1,yes ,yes ,0.99,0.2345967305927701,2.921389102935791,2.0609829425811768,3,False,1,12
54,0,0,0,no ,no ,0.91,0.23105006747466406,2.5218758583068848,4.478933095932007,5,False,1,13
55,0,1,1,yes ,yes ,0.98,0.37360104995968424,2.969651937484741,3.567941188812256,1,False,1,14
56,1,1,1,yes ,yes ,0.99,0.2225090719709707,2.8313019275665283,1.735335111618042,9,False,1,15
57,0,1,1,yes ,yes ,0.99,0.35056660403759365,2.6550798416137695,6.185256004333496,5,False,1,16
58,1,0,0,no ,no ,0.82,0.24158621425528914,2.764432907104492,4.740257978439331,3,False,1,17
59,0,1,1,yes ,yes ,0.99,0.19864081873442108,2.820728063583374,3.5167858600616455,1,False,1,18
60,0,1,1,yes ,yes ,0.99,0.16286295690916264,2.766211986541748,1.7037229537963867,5,False,1,19
61,1,1,1,yes ,yes ,0.89,0.23642326276274891,2.9488930702209473,1.712094783782959,9,False,1,20
62,0,1,1,yes ,yes ,0.99,0.21741489793419463,2.910228967666626,5.986159801483154,7,False,1,21
63,0,0,0,no ,no ,0.68,0.3858613353179512,2.703145980834961,1.7212588787078857,2,False,1,22
64,1,1,1,yes ,yes ,0.99,0.32263367068993565,2.7450358867645264,2.4602181911468506,6,False,1,23
65,1,1,1,yes ,yes ,0.99,0.2898796223657413,2.7659060955047607,6.696232080459595,4,False,1,24
66,1,1,0,no ,no ,0.57,0.3517323140770592,2.6332778930664062,2.36977481842041,8,False,1,25
67,1,1,1,yes ,yes ,0.99,0.21507842940667038,2.812901020050049,2.509003162384033,2,False,1,26
68,1,1,1,yes ,yes ,0.99,0.189589787303321,2.8440349102020264,4.512917995452881,4,False,1,27
69,0,1,1,yes ,yes ,0.99,0.15933306322899138,2.9613230228424072,2.0642240047454834,6,False,1,28
70,0,0,0,no ,no ,0.63,0.35471303700553025,2.636306047439575,2.382511854171753,2,False,1,29
71,1,0,0,no ,no ,0.69,0.343020961460621,2.623922824859619,4.780596971511841,8,False,1,30
72,1,1,1,yes ,yes ,0.97,0.2540109257898178,2.914431095123291,3.7039101123809814,4,False,1,31
73,0,0,0,no ,no ,0.68,0.11749208390682458,2.8852968215942383,6.799211025238037,6,False,1,32
74,1,0,0,no ,no ,0.81,0.25725518422903726,2.6234841346740723,4.528414011001587,8,False,1,33
75,1,1,1,yes ,yes ,0.99,0.2146654405317076,2.897688865661621,3.0963449478149414,4,False,1,34
76,1,0,0,no ,no ,0.8,0.2303025356335622,2.8101277351379395,2.5681920051574707,6,False,1,35
77,0,0,0,no ,no ,0.67,0.3497006363886711,2.7876758575439453,2.584744930267334,2,False,1,36
78,0,1,1,yes ,yes ,0.99,0.33540727520871416,2.97198486328125,3.2570929527282715,4,False,1,37
79,1,1,0,no ,no ,0.64,0.1140297968211591,3.015233039855957,5.377803087234497,8,False,1,38
80,0,1,1,yes ,yes ,0.99,0.22814720902649566,3.0239779949188232,3.892185688018799,6,False,2,0
81,0,1,1,yes ,yes ,0.99,0.10085380182731378,2.7249720096588135,4.164544105529785,2,False,2,1
82,1,0,0,no ,no ,0.55,0.20535422753470056,2.646972179412842,5.212939023971558,8,False,2,2
83,1,1,1,yes ,yes ,0.99,0.2970221364624017,3.0753300189971924,1.2377662658691406,6,False,2,3
84,0,1,3,0,0,0,0,0,0.5014681816101074,4,True,2,4
85,0,0,0,no ,no ,0.68,0.15537369032466347,2.906606912612915,4.4282050132751465,8,False,2,5
86,0,0,0,no ,no ,0.72,0.21063817958171538,2.950348138809204,2.4060287475585938,2,False,2,6
87,0,1,1,yes ,yes ,0.99,0.2682227928103743,3.0822269916534424,1.4797399044036865,6,False,2,7
88,1,1,1,yes ,yes ,0.99,0.2658723073542214,2.9164459705352783,2.967066764831543,4,False,2,8
89,0,1,1,yes ,yes ,0.99,0.22631312933017078,3.006362199783325,1.9068150520324707,2,False,2,9
90,0,1,1,yes ,yes ,0.99,0.19553488381838013,2.907137155532837,1.556514024734497,6,False,2,10
91,1,1,1,yes ,yes ,0.99,0.1431578060389266,2.9287891387939453,2.8853728771209717,8,False,2,11
92,0,0,0,no ,no ,0.7,0.23791781688779787,2.9703240394592285,2.001569986343384,2,False,2,12
93,0,1,0,no ,no ,0.56,0.14499701155856115,2.7760651111602783,0.43542981147766113,4,False,2,13
94,0,1,1,yes ,yes ,0.99,0.17338096237872708,2.9524881839752197,2.5838050842285156,8,False,2,14
95,1,1,1,yes ,yes ,0.99,0.17292201452614686,2.9740099906921387,2.4766271114349365,3,False,2,15
96,1,0,0,no ,no ,0.55,0.37250940265012067,3.136482000350952,4.934611082077026,1,False,2,16
97,0,0,0,no ,no ,0.85,0.11026689828478964,2.6918561458587646,2.7035398483276367,9,False,2,17
98,0,1,1,yes ,yes ,0.99,0.10560569544518023,2.921884059906006,1.5062670707702637,3,False,2,18
99,0,0,0,no ,no ,0.5,0.21185512095883105,2.619861125946045,2.027113914489746,5,False,2,19
100,0,0,0,no ,no ,0.88,0.26486934636056175,6.62348484992981,4.293193101882935,7,False,2,20
101,1,0,0,no ,no ,0.77,0.3001055820917581,2.8941049575805664,4.476161956787109,1,False,2,21
102,1,1,1,yes ,yes ,0.99,0.14783333710871915,2.871192216873169,1.1604669094085693,9,False,2,22
103,0,1,1,yes ,yes ,0.99,0.3171936944666487,2.9462249279022217,7.537927865982056,7,False,2,23
104,1,0,0,no ,no ,0.91,0.38931775494290266,2.6010119915008545,1.8022949695587158,1,False,2,24
105,1,0,1,yes ,yes ,0.99,0.11247153074049712,3.0735299587249756,3.142103910446167,9,False,2,25
106,1,1,1,yes ,yes ,0.99,0.18196665712234328,3.052478313446045,7.398720026016235,5,False,2,26
107,0,1,1,yes ,yes ,0.99,0.3211190345411826,2.901546001434326,7.846930027008057,1,False,2,27
108,1,1,1,yes ,yes ,0.99,0.19478631565024623,2.8779940605163574,9.202219009399414,7,False,2,28
109,1,1,1,yes ,yes ,0.99,0.3131259944081458,2.9803948402404785,1.857832908630371,6,False,2,29
110,0,1,1,yes ,yes ,0.99,0.11739864033411554,2.978851795196533,7.027710199356079,7,False,2,30
111,0,1,1,yes ,yes ,0.99,0.28710364097581154,2.9190289974212646,2.563405990600586,3,False,2,31
112,1,0,0,no ,no ,0.72,0.3937354422585325,2.726449966430664,1.8023040294647217,8,False,2,32
113,0,0,0,no ,no ,0.59,0.22626073442756184,2.779567003250122,1.3900630474090576,1,False,2,33
114,1,0,0,no ,no ,0.95,0.22547159050968796,6.320720911026001,7.418237924575806,4,False,2,34
115,0,0,0,no ,no ,0.71,0.3763554805570273,2.743741989135742,9.39393424987793,6,False,2,35
