trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
1,1,0,0,no ,no ,0.81,0.17039492448122284,2.732064962387085,2.7135558128356934,9,False,1,1
2,1,1,0,no ,no ,0.5,0.2929804158149863,2.54028582572937,1.1010351181030273,7,False,1,2
3,0,1,3,0,0,0,0,0,1.4742610454559326,3,True,1,3
4,0,0,0,no ,no ,0.33,0.26407081156858364,2.7275450229644775,2.7704668045043945,5,False,1,4
5,0,0,0,no ,no ,0.91,0.27126012769454605,7.208268642425537,1.1312170028686523,9,False,1,5
6,0,1,1,yes ,yes ,0.98,0.3875159301147113,2.8554999828338623,0.9746100902557373,1,False,1,6
7,1,1,3,0,0,0,0,0,1.314640760421753,5,True,1,7
8,0,0,0,no ,no ,0.75,0.17235100982739293,2.9833600521087646,2.9570090770721436,3,False,1,8
9,0,1,3,0,0,0,0,0,1.3068149089813232,9,True,1,9
10,0,1,1,yes ,yes ,0.99,0.13821167094421477,2.8836700916290283,0.9918379783630371,7,False,1,10
11,1,1,3,0,0,0,0,0,1.2775959968566895,3,True,1,11
12,0,0,0,nope ,nope ,0.5,0.33289618010909994,2.8868601322174072,1.1128530502319336,9,False,1,12
13,1,1,3,0,0,0,0,0,1.263089895248413,5,True,1,13
14,0,1,1,yes ,yes ,0.98,0.12363898928433838,2.9775168895721436,1.021021842956543,3,False,1,14
15,1,1,1,yes ,yes ,0.99,0.11082711705119347,2.994270086288452,1.23988676071167,1,False,1,15
16,1,1,1,yes ,yes ,0.98,0.31714437975026477,3.143605947494507,1.231123924255371,7,False,1,16
17,0,0,0,no ,no ,0.69,0.1347704452982404,2.9103288650512695,1.3631298542022705,5,False,1,17
18,0,0,1,yes ,yes ,0.99,0.14579421318421643,2.9861743450164795,2.8742518424987793,9,False,1,18
19,1,1,1,yes ,yes ,0.99,0.23196076614123326,2.9669718742370605,1.1430096626281738,7,False,1,19
20,1,1,1,yes ,yes ,0.99,0.23569198655589238,2.9813077449798584,1.2777059078216553,5,False,1,20
21,1,1,1,yes ,yes ,0.99,0.20862045624719439,3.0216708183288574,1.194823980331421,9,False,1,21
22,0,0,0,no ,no ,0.73,0.12120329736019722,2.743121862411499,0.9966719150543213,1,False,1,22
23,1,0,0,nope ,nope ,0.3,0.3922004968306497,2.950860023498535,0.959061861038208,5,False,1,23
24,0,1,1,yes ,yes ,0.99,0.2574061518571826,2.9934463500976562,1.1069309711456299,9,False,1,24
25,0,1,0,no ,no ,0.64,0.2951141349145719,2.780365228652954,1.3050470352172852,1,False,1,25
26,1,0,0,no ,no ,0.66,0.3946100949550366,2.973688840866089,3.1772608757019043,5,False,1,26
27,1,1,1,yes ,yes ,0.92,0.35157547930844335,3.0255308151245117,1.3538322448730469,7,False,1,27
28,1,1,1,yes ,yes ,0.98,0.26956252937052794,2.9542038440704346,1.1171901226043701,9,False,1,28
29,0,1,1,yes ,yes ,0.61,0.2461632594587815,3.080080032348633,1.2140309810638428,2,False,1,29
30,0,1,1,yes ,yes ,0.99,0.3723699236282726,3.030860662460327,1.4299159049987793,7,False,1,30
31,1,0,0,no ,no ,0.74,0.34262817104614524,2.8732290267944336,2.923762798309326,6,False,1,31
32,1,1,0,no ,no ,0.62,0.23848722810175002,2.6660690307617188,1.2580327987670898,2,False,1,32
33,0,1,0,no ,no ,0.73,0.19550511429360667,2.871589183807373,1.0559511184692383,7,False,1,33
34,1,0,0,no ,no ,0.69,0.3186638417969301,2.8734710216522217,1.3472692966461182,6,False,1,34
35,1,1,1,yes ,yes ,0.88,0.1852666500370544,2.973327159881592,2.088482141494751,1,False,1,35
36,0,0,0,no ,no ,0.48,0.12381065301581337,2.756525993347168,2.35784912109375,8,False,1,36
37,1,1,1,yes ,yes ,0.99,0.29965996103365433,3.0921080112457275,2.458832263946533,3,False,1,37
38,1,1,1,yes ,yes ,0.98,0.26961613838549403,2.8724312782287598,1.322584867477417,4,False,1,38
39,0,1,1,yes ,yes ,0.98,0.2559628749129994,2.874575138092041,0.8313112258911133,9,False,1,39
40,1,0,0,no ,no ,0.62,0.20931974467823744,2.819657802581787,1.7337629795074463,3,False,1,40
41,0,0,0,no ,no ,0.67,0.2542794227539087,2.9883010387420654,1.4903631210327148,5,False,1,41
42,1,0,0,no ,no ,0.69,0.28934402126150616,2.8341739177703857,2.698679208755493,1,False,1,42
43,1,0,0,no ,no ,0.6,0.31484167524531903,2.883336305618286,1.3303141593933105,7,False,1,43
44,0,1,1,yes ,yes ,0.98,0.2650308624958543,2.895597219467163,0.8412380218505859,5,False,1,44
45,1,1,1,yes ,yes ,0.93,0.3118488117958339,2.8316118717193604,1.0467729568481445,3,False,1,45
46,0,1,0,no ,no ,0.38,0.22035678531596214,2.796487808227539,0.9803721904754639,7,False,1,46
47,0,0,0,no ,no ,0.62,0.18466367673855005,2.7313337326049805,2.8018250465393066,1,False,1,47
48,0,1,1,yes ,yes ,0.98,0.3978879725990323,2.828810930252075,1.0001428127288818,6,False,1,48
49,1,0,0,nope ,nope ,0.36,0.10000989606946253,2.9091641902923584,1.4253971576690674,7,False,1,49
50,0,1,1,yes ,yes ,0.99,0.23295116694952514,2.9979772567749023,1.607576847076416,1,False,1,50
51,0,0,0,nope ,nope ,0.16,0.14592086184601924,2.916802167892456,1.2881801128387451,5,False,1,51
52,1,0,0,nope ,nope ,0.23,0.23386064695412315,2.7586610317230225,0.9855148792266846,3,False,1,52
53,0,0,0,no ,no ,0.77,0.12274945446376029,2.838939905166626,2.996060848236084,9,False,1,53
54,0,0,1,yes ,yes ,0.98,0.11560103677328705,2.893829107284546,1.4634602069854736,4,False,1,54
55,1,0,0,no ,no ,0.71,0.36197238495654327,2.7182650566101074,1.2052130699157715,2,False,1,55
56,0,0,0,nope ,nope ,0.12,0.383054790977179,3.0128610134124756,2.4896762371063232,6,False,1,56
