trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,0.2,0.1,False,1,0.814384937286377,0.3656452632089363,0.41524696350097656,6,False,1,0
1,0.2,0.0,False,1,1.052595853805542,0.1685434768772153,0.7896039485931396,3,False,1,1
2,0.2,-0.1,False,1,0.949897050857544,0.2229236390485927,0.649176836013794,1,False,1,2
3,0.2,0.04000000000000001,True,0,0.9796011447906494,0.11709682022729559,1.0149328708648682,5,False,1,3
0,1.4,1.2,False,1,0.016853809356689453,0.11188581050902119,4.249753952026367,7,False,1,0
1,1.2,1.0,False,1,0.803865909576416,0.34609967833798316,1.5224051475524902,9,False,1,1
2,1.0,1.1400000000000001,True,0,0.9880208969116211,0.16862417177231936,1.5057029724121094,2,False,1,2
3,1.1400000000000001,1.2800000000000002,False,0,0.7399189472198486,0.35078731828769905,3.8586061000823975,5,False,1,3
0,1.2800000000000002,1.2800000000000002,False,3,0,0,10.075459003448486,4,True,1,4,0,0,0
4,1.2800000000000002,1.2800000000000002,True,1,0.9347081184387207,0.25338270717794087,2.6173441410064697,3,False,1,5,0,0,0
4,0.2,0.04000000000000001,True,1,0.8584837913513184,0.27507049282157126,1.150251865386963,8,False,1,4,0,0,0
5,1.2800000000000002,1.2800000000000002,False,1,0.7141120433807373,0.24788211419288872,2.5324809551239014,9,False,1,6,0,0,0
5,0.2,0.04000000000000001,False,1,0.6445350646972656,0.19980657915647487,6.108183145523071,4,False,1,5,0,0,0
6,1.2800000000000002,1.1800000000000002,False,1,0.6945979595184326,0.34799840749559163,4.094475030899048,1,False,1,7,0,0,0
6,0.2,-0.06,False,1,0.9087080955505371,0.22004961401144424,1.6527020931243896,6,False,1,6,0,0,0
7,1.1800000000000002,1.1800000000000002,False,1,0.6615710258483887,0.2159105938057003,3.155695915222168,2,False,1,8,0,0,0
8,1.1800000000000002,1.1800000000000002,False,1,0.619042158126831,0.19908651928401777,4.401137113571167,3,False,1,9,0,0,0
7,0.2,-0.06,False,1,0.8119900226593018,0.21898907154345196,0.927109956741333,7,False,1,7,0,0,0
8,0.2,-0.06,False,1,0.8691310882568359,0.28135967501024334,0.6538622379302979,9,False,1,8,0,0,0
9,0.2,-0.16,False,1,0.940720796585083,0.26192148588139075,0.8990728855133057,2,False,1,9,0,0,0
10,0.2,-0.16,False,1,0.6570889949798584,0.3393332504950318,0.8262209892272949,1,False,1,10,0,0,0
11,0.2,-0.16,False,1,0.5453619956970215,0.15304171766531438,2.9131557941436768,4,False,1,11,0,0,0
12,0.2,-0.26,False,1,0.6639149188995361,0.29346791349433665,0.9691510200500488,6,False,1,12,0,0,0
13,0.2,-0.12,True,0,0.5712361335754395,0.15849387718136632,3.637007713317871,5,False,1,13,0,0,0
14,0.2,-0.12,True,1,0.6362330913543701,0.3544742833771788,0.9807858467102051,1,False,1,14,0,0,0
15,0.2,-0.12,False,1,0.5125010013580322,0.12874097538254484,2.7129361629486084,4,False,1,15,0,0,0
16,0.2,-0.22,False,1,0.6048083305358887,0.1685479332914381,0.6773829460144043,2,False,1,16,0,0,0
0,1.1800000000000002,1.1800000000000002,False,3,0,0,10.105798959732056,6,True,1,10,0,0,0
0,1.1800000000000002,1.1800000000000002,False,3,0,0,10.242385864257812,5,True,1,11,0,0,0
0,1.1800000000000002,1.1800000000000002,False,3,0,0,10.252684116363525,4,True,1,12,0,0,0
9,1.1800000000000002,1.08,False,1,0.6612231731414795,0.18996918567987264,4.75963282585144,2,False,1,13,0,0,0
10,1.08,1.08,False,1,0.5888948440551758,0.21795654445592338,3.908846139907837,3,False,1,14,0,0,0
11,1.08,1.08,False,1,0.5867350101470947,0.19292366237497127,5.100046157836914,8,False,1,15,0,0,0
0,1.08,1.08,False,3,0,0,10.204408168792725,4,True,1,16,0,0,0
