trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
89,0,0,0,0.3823089640837687,1.4705119132995605,2.367845058441162,4,False,2,21
90,2,0,1,0.39119815703470817,0.5694499015808105,2.2791481018066406,6,False,2,22
91,2,0,0,0.24870131955350408,0.7980842590332031,2.222905158996582,8,False,2,23
92,0,0,1,0.27861077385309096,1.3143658638000488,1.4120292663574219,4,False,2,24
93,1,0,1,0.24053676208865907,0.6278951168060303,2.693000078201294,6,False,2,25
94,2,1,1,0.11870282271741375,0.3843221664428711,3.1765151023864746,2,False,2,26
95,1,0,1,0.13199631202370662,1.1500489711761475,1.098724126815796,8,False,2,27
96,0,0,1,0.30732706937218424,0.3491482734680176,1.3859119415283203,6,False,2,28
97,0,1,0,0.22510244257321094,1.0693182945251465,0.6392707824707031,2,False,2,29
98,2,0,1,0.11750125625878854,0.3419380187988281,2.256337881088257,8,False,2,30
99,2,1,1,0.31468721218315127,0.4875221252441406,2.6350300312042236,6,False,2,31
100,1,1,1,0.27417130691081376,0.5797412395477295,2.851155996322632,2,False,2,32
101,1,1,0,0.17823045072140098,1.1438672542572021,1.123702049255371,8,False,2,33
102,2,1,1,0.2772957910930763,0.4426422119140625,2.9801478385925293,6,False,2,34
103,0,1,1,0.3350171918485968,0.875690221786499,0.7267000675201416,1,False,2,35
104,0,1,1,0.36058463008149755,0.5995850563049316,1.289228916168213,7,False,2,36
105,1,0,1,0.1382574443269311,0.6630887985229492,2.5669140815734863,3,False,2,37
106,2,1,1,0.20894063196608134,0.504256010055542,1.7666943073272705,9,False,2,38
107,2,1,1,0.11633134734710013,1.0700268745422363,0.42554402351379395,5,False,2,39
108,0,1,0,0.18768932587234538,0.5476081371307373,1.3477799892425537,3,False,2,40
109,2,1,1,0.15886761778719677,0.44524168968200684,1.932129144668579,7,False,2,41
110,0,0,0,0.291769818988474,0.5620269775390625,2.5186350345611572,8,False,2,42
111,0,0,0,0.15476681966491965,0.8039371967315674,1.1918010711669922,9,False,2,43
112,1,1,1,0.2451766799063223,0.4397871494293213,3.1661558151245117,6,False,2,44
113,0,1,1,0.25954887395880155,0.5847182273864746,1.1575651168823242,5,False,2,45
114,1,0,0,0.3916701901371219,1.0671002864837646,1.6848878860473633,4,False,2,46
115,1,0,1,0.24819692370137617,0.5792231559753418,2.99255108833313,2,False,3,0
116,1,0,1,0.20286140871107738,0.3804159164428711,3.291548013687134,1,False,3,1
117,2,0,1,0.11753674868530473,0.39461207389831543,1.2996799945831299,7,False,3,2
118,0,0,0,0.28821645910356813,0.8150200843811035,2.1417019367218018,4,False,3,3
119,0,1,1,0.25324623683508607,0.5030620098114014,0.7991790771484375,9,False,3,4
120,1,0,1,0.1256219425212381,0.5797531604766846,2.96174693107605,3,False,3,5
121,2,0,0,0.16052364866343483,0.4996769428253174,2.8383359909057617,6,False,3,6
122,2,0,1,0.263297843737621,0.4043393135070801,2.9334311485290527,8,False,3,7
123,0,0,0,0.2239094308541297,0.4134352207183838,2.4242258071899414,5,False,3,8
124,2,1,1,0.10381244498347819,0.42836904525756836,1.7270560264587402,7,False,3,9
125,2,0,1,0.23793570138633133,0.32814931869506836,1.5315568447113037,1,False,3,10
126,0,1,1,0.1220050550065508,0.3979759216308594,0.8928823471069336,9,False,3,11
127,0,0,1,0.3576245893105985,0.3913300037384033,3.8157870769500732,5,False,3,12
128,1,1,0,0.34148879564708357,0.7022511959075928,1.289482831954956,4,False,3,13
129,2,0,0,0.2744717491968834,0.7079260349273682,3.0102131366729736,3,False,3,14
130,1,1,3,0,0,0.6694991588592529,2,True,3,15
131,1,1,0,0.3732078248722972,0.8929400444030762,1.4340860843658447,8,False,3,16
132,1,1,1,0.3999569133116033,0.5718269348144531,1.7143030166625977,1,False,3,17
133,2,1,1,0.2484015506132169,0.3015708923339844,1.0633947849273682,9,False,3,18
134,2,1,1,0.31391431863204766,0.3157360553741455,1.3714110851287842,5,False,3,19
135,2,1,1,0.15655759115075973,0.2784998416900635,1.9990730285644531,8,False,3,20
136,1,1,0,0.10550158874675886,0.6409621238708496,2.6290769577026367,7,False,3,21
137,2,1,0,0.10969299099486085,0.8703780174255371,1.5211482048034668,2,False,3,22
138,2,1,1,0.27800280819261225,0.2836289405822754,1.2891790866851807,3,False,3,23
139,1,1,3,0,0,10.131334781646729,5,True,3,24
140,2,0,1,0.3145071743267537,0.4039130210876465,2.3990490436553955,4,False,3,25
141,2,1,1,0.3651393584910203,0.33115124702453613,2.1007561683654785,1,False,3,26
142,2,0,1,0.3498063194469533,0.4000377655029297,2.367872953414917,8,False,3,27
143,0,1,1,0.12820635366788233,0.6066858768463135,1.648669958114624,6,False,3,28
144,0,0,1,0.13237185448689553,0.33002591133117676,2.9692249298095703,2,False,3,29
145,0,1,1,0.3063831617966061,0.5399150848388672,2.2454710006713867,3,False,3,30
146,0,0,0,0.35425359372376697,0.9411420822143555,0.8028750419616699,1,False,3,31
147,2,0,0,0.34443428852784164,0.5508580207824707,1.4726388454437256,5,False,3,32
148,2,1,1,0.22925197239335912,0.33376598358154297,3.1597790718078613,7,False,3,33
149,0,1,1,0.363389574161575,0.47577381134033203,2.7160298824310303,2,False,3,34
150,1,0,1,0.2055155369904695,0.4157071113586426,1.4281187057495117,4,False,3,35
151,1,0,1,0.24287436911998278,0.30680298805236816,1.8265659809112549,6,False,3,36
152,0,0,1,0.2494837224719326,0.42621397972106934,1.745506763458252,5,False,3,37
153,1,0,1,0.30069387185829155,0.3096451759338379,2.1125149726867676,7,False,3,38
154,1,0,1,0.12751458445451033,0.3201332092285156,1.295154333114624,3,False,3,39
155,0,0,1,0.21468316440648544,0.29402804374694824,2.560596227645874,6,False,3,40
156,0,1,1,0.3276101260993191,0.3114778995513916,2.08923602104187,4,False,3,41
157,0,1,1,0.2594459496746835,0.6179778575897217,1.1997077465057373,9,False,4,0
158,1,0,1,0.1495418523249024,0.47191810607910156,2.4143588542938232,5,False,4,1
159,1,0,1,0.19204523876590313,0.3636748790740967,2.843801259994507,3,False,4,2
160,2,0,0,0.2904952142379552,0.5551307201385498,3.5485119819641113,8,False,4,3
161,1,1,1,0.2865696565271818,0.4086337089538574,0.9621269702911377,4,False,4,4
162,1,1,1,0.1456901293841952,0.3576831817626953,1.0897738933563232,9,False,4,5
163,1,0,0,0.2507813604564173,0.8589026927947998,1.70167875289917,2,False,4,6
164,1,1,1,0.23733474799625476,0.5528509616851807,1.2914888858795166,6,False,4,7
165,1,1,1,0.24852708355794073,0.286790132522583,1.469679832458496,3,False,4,8
166,1,1,1,0.39322558481546765,0.3026421070098877,1.4762039184570312,8,False,4,9
167,0,0,0,0.30270153809956624,1.159848928451538,0.4112231731414795,1,False,4,10
168,1,1,1,0.3169583066649736,0.3875420093536377,0.9350688457489014,5,False,4,11
169,2,1,3,0,0,1.3147509098052979,4,True,4,12
170,2,1,1,0.343496394137502,0.5573480129241943,1.941277027130127,7,False,4,13
