trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.2,False,1,0.9861221313476562,0.12199306163711263,1.933765172958374,2,False,1,0
1,1.2,1.0,False,1,0.6276209354400635,0.17483450930797717,1.3542850017547607,6,False,1,1
2,1.0,0.8,False,1,1.389493703842163,0.1340926143427026,2.386420965194702,4,False,1,2
0,0.2,0.1,False,1,0.4826490879058838,0.19344877725063359,1.227243185043335,9,False,1,0
1,0.2,0.0,False,1,0.7640750408172607,0.38515603285854594,1.6483829021453857,7,False,1,1
2,0.2,0.14,True,0,0.5793471336364746,0.2974067481202447,2.3282980918884277,6,False,1,2
3,0.2,0.14,True,1,1.0713536739349365,0.25285408546518595,1.0237617492675781,2,False,1,3
3,0.8,0.6000000000000001,False,1,0.694908857345581,0.20800716972033043,2.9332199096679688,8,False,1,3
4,0.6000000000000001,0.4000000000000001,False,1,1.2384493350982666,0.2523237058786124,0.9804341793060303,9,False,1,4
5,0.4000000000000001,0.20000000000000007,False,1,0.636193037033081,0.19729585486869228,0.9432308673858643,1,False,1,5
0,0.2,0.14,True,3,0,0,0.4391467571258545,4,True,1,4,0,0,0
6,0.20000000000000007,5.551115123125783e-17,False,1,0.9669008255004883,0.3483854244130311,1.1927680969238281,8,False,1,6,0,0,0
4,0.2,0.14,False,1,0.49950408935546875,0.3366296514387394,0.8969769477844238,2,False,1,5,0,0,0
5,0.2,0.04000000000000001,False,1,0.6651661396026611,0.3601624555145062,0.9776818752288818,3,False,1,6,0,0,0
6,0.2,0.04000000000000001,False,1,0.7507998943328857,0.3886823463333564,0.7971210479736328,9,False,1,7,0,0,0
7,0.2,0.04000000000000001,False,1,0.935302734375,0.1727553333163042,0.7794699668884277,5,False,1,8,0,0,0
8,0.2,-0.06,False,1,0.6157302856445312,0.20744189775007063,0.8352949619293213,6,False,1,9,0,0,0
9,0.2,-0.06,False,1,0.7051041126251221,0.3558253413470406,1.559401273727417,7,False,1,10,0,0,0
10,0.2,-0.06,False,1,0.7636682987213135,0.13296773411371118,0.9830889701843262,8,False,1,11,0,0,0
11,0.2,-0.16,False,1,0.8704450130462646,0.39788108692134616,0.6556990146636963,9,False,1,12,0,0,0
7,0.2,0.14000000000000007,True,0,0.6202852725982666,0.2643649424018545,0.9592299461364746,3,False,1,7,0,0,0
8,0.2,0.14000000000000007,True,1,0.787837028503418,0.10427104487197335,1.3972208499908447,2,False,1,8,0,0,0
12,0.2,-0.16,False,1,0.6853160858154297,0.28276167312466927,1.0997130870819092,5,False,1,13,0,0,0
9,0.2,0.14000000000000007,False,1,0.49753880500793457,0.2763383551868826,1.137789011001587,9,False,1,9,0,0,0
10,0.2,0.04000000000000006,False,1,0.8090157508850098,0.33538470200341197,1.2061917781829834,3,False,1,10,0,0,0
11,0.2,0.18000000000000008,True,0,1.308311939239502,0.3155971616711313,1.3082480430603027,1,False,1,11,0,0,0
12,0.2,0.18000000000000008,True,1,1.4939587116241455,0.1417580233276435,0.6297628879547119,8,False,1,12,0,0,0
0,0.2,0.18000000000000008,True,3,0,0,0.7123880386352539,4,True,1,13,0,0,0
13,0.2,0.18000000000000008,False,1,0.5792970657348633,0.3919493265293056,1.104085922241211,2,False,1,14,0,0,0
14,0.2,0.08000000000000007,False,1,0.5235121250152588,0.3355487313469001,0.9007289409637451,1,False,1,15,0,0,0
13,0.2,-0.16,False,1,0.9214153289794922,0.2518163663706595,0.7322697639465332,7,False,1,14,0,0,0
0,0.2,0.08000000000000007,False,3,0,0,0.8328959941864014,5,True,1,16,0,0,0
14,0.2,-0.26,False,1,0.9209740161895752,0.26607256128412526,1.5683860778808594,2,False,1,15,0,0,0
15,0.2,-0.12,True,0,1.2092249393463135,0.23245633345664898,0.8485162258148193,1,False,1,16,0,0,0
16,0.2,-0.12,True,1,0.8149030208587646,0.16528969086551287,1.2115168571472168,6,False,1,17,0,0,0
15,0.2,0.08000000000000007,False,1,0.6229720115661621,0.2986917341815728,1.1212730407714844,4,False,1,17,0,0,0
17,0.2,-0.12,False,1,0.5319008827209473,0.3502937533092493,0.9409267902374268,8,False,1,18,0,0,0
18,0.2,0.020000000000000018,True,0,1.0639350414276123,0.39089303216428306,1.7125070095062256,1,False,1,19,0,0,0
19,0.2,0.16000000000000003,False,0,0.7830238342285156,0.27472557421582755,0.6939032077789307,6,False,1,20,0,0,0
0,0.2,0.16000000000000003,False,3,0,0,0.4177999496459961,5,True,1,21,0,0,0
20,0.2,0.16000000000000003,True,1,0.6099328994750977,0.25758889383801625,1.3224470615386963,8,False,1,22,0,0,0
0,0.2,0.16000000000000003,True,3,0,0,0.38921594619750977,1,True,1,23,0,0,0
21,0.2,0.16000000000000003,False,1,0.6618387699127197,0.1652448525681523,1.2393229007720947,2,False,1,24,0,0,0
0,0.2,0.08000000000000007,False,3,0,0,0.3724081516265869,4,True,1,18,0,0,0
16,0.2,0.08000000000000007,False,1,0.3473949432373047,0.22981441297905034,0.8888871669769287,6,False,1,19,0,0,0
22,0.2,0.060000000000000026,False,1,0.9252190589904785,0.3811929032064081,0.4621920585632324,9,False,1,25,0,0,0
17,0.2,0.22000000000000008,True,0,0.6026890277862549,0.31212899478043044,1.2441527843475342,8,False,1,20,0,0,0
0,0.2,0.060000000000000026,False,3,0,0,0.43235301971435547,4,True,1,26,0,0,0
23,0.2,0.20000000000000004,True,0,1.0200927257537842,0.23712358493809862,0.422727108001709,7,False,1,27,0,0,0
