trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.4,False,3,0,0,1.1704351902008057,1,True,1,0
0,0.2,0.1,False,1,1.4592781066894531,0.26841243281123717,0.7048866748809814,5,False,1,0
0,1.4,1.4,False,3,0,0,0.39577698707580566,2,True,1,1
0,1.4,1.2,False,1,0.975775957107544,0.2980226205427843,1.2115418910980225,3,False,1,2
1,1.2,1.0,False,1,1.1787362098693848,0.32828433112669414,1.5311779975891113,9,False,1,3
2,1.0,0.8,False,1,0.9034759998321533,0.23172638281528193,0.54268479347229,6,False,1,4
3,0.8,0.6000000000000001,False,1,0.985295295715332,0.33678635025105813,1.016205072402954,1,False,1,5
4,0.6000000000000001,0.4000000000000001,False,1,0.7260148525238037,0.11038621284522318,1.6161589622497559,4,False,1,6
5,0.4000000000000001,0.20000000000000007,False,1,0.7940263748168945,0.1859350911980873,0.6088070869445801,3,False,1,7
6,0.20000000000000007,5.551115123125783e-17,False,1,0.7587029933929443,0.3107041624381907,0.6772911548614502,6,False,1,8
1,0.2,0.0,False,1,0.819608211517334,0.27279974802624435,1.2604830265045166,2,False,1,1
7,0.2,0.14000000000000007,True,0,0.9016177654266357,0.39126160234764884,0.4421560764312744,7,False,1,9
8,0.2,0.14000000000000007,True,1,0.7699708938598633,0.3777660260399446,0.7039051055908203,1,False,1,10
0,0.2,0.0,False,3,0,0,0.6875441074371338,4,True,1,2
9,0.2,0.14000000000000007,False,1,0.8457498550415039,0.30453686994354073,1.6322197914123535,9,False,1,11
0,0.2,0.0,False,3,0,0,0.3971419334411621,3,True,1,3
0,0.2,0.0,False,3,0,0,0.9916102886199951,6,True,1,4
2,0.2,0.14,True,0,0.8709368705749512,0.12046617634445583,0.4178009033203125,5,False,1,5
3,0.2,0.28,False,0,0.8753600120544434,0.23394871443680337,0.7859542369842529,9,False,1,6
10,0.2,0.04000000000000006,False,1,0.8240067958831787,0.2555272029897123,0.9592351913452148,4,False,1,12
0,0.28,0.28,False,3,0,0,0.3900907039642334,7,True,1,7
11,0.2,0.04000000000000006,False,1,0.9469480514526367,0.37679327779910177,1.577040195465088,5,False,1,13
12,0.2,0.04000000000000006,False,1,0.7625038623809814,0.32484811072885106,0.8490431308746338,3,False,1,14
4,0.28,0.28,True,1,1.1334898471832275,0.3455990662041405,0.9932699203491211,9,False,1,8
5,0.28,0.42000000000000004,True,0,0.7639369964599609,0.19478752688415668,0.6147840023040771,7,False,1,9
13,0.2,0.18000000000000008,True,0,0.9690659046173096,0.2835862919871972,0.629845142364502,5,False,1,15
6,0.42000000000000004,0.56,False,0,0.8778889179229736,0.14878421834271863,0.9011788368225098,6,False,1,10
7,0.56,0.56,True,1,0.9150018692016602,0.13645534268209397,0.8703532218933105,1,False,1,11
8,0.56,0.7000000000000001,True,0,1.2485270500183105,0.2301826401822724,1.6930601596832275,4,False,1,12
14,0.2,0.32000000000000006,False,0,0.9629569053649902,0.379674507923628,0.9958200454711914,5,False,1,16
15,0.32000000000000006,0.4600000000000001,False,0,0.730180025100708,0.2613319101054863,1.047165870666504,9,False,1,17
16,0.4600000000000001,0.6000000000000001,False,0,0.8191888332366943,0.34848941857518606,0.9667110443115234,6,False,1,18
17,0.6000000000000001,0.7400000000000001,False,0,0.7474088668823242,0.2539837817664076,1.972217082977295,8,False,1,19
18,0.7400000000000001,0.8800000000000001,False,0,0.9834401607513428,0.389389802523186,0.6842312812805176,5,False,1,20
19,0.8800000000000001,0.8800000000000001,True,1,1.1281118392944336,0.17448575358100374,1.9835419654846191,4,False,1,21
9,0.7000000000000001,0.8400000000000001,False,0,0.9709320068359375,0.12380368389052525,2.260322093963623,9,False,1,13
10,0.8400000000000001,0.8400000000000001,True,1,0.850977897644043,0.12687683628578666,1.4467661380767822,1,False,1,14
20,0.8800000000000001,0.8800000000000001,False,1,0.8694148063659668,0.3661187253061945,1.7733707427978516,5,False,1,22
11,0.8400000000000001,0.9800000000000001,True,0,1.0739750862121582,0.3079818472821473,1.5675640106201172,4,False,1,15
12,0.9800000000000001,1.12,False,0,0.8628599643707275,0.2926148779826886,2.5100386142730713,9,False,1,16
21,0.8800000000000001,0.7800000000000001,False,1,0.8044619560241699,0.2797662094417325,1.50217604637146,3,False,1,23
13,1.12,1.12,True,1,0.8785581588745117,0.3234718785968644,5.979305982589722,2,False,1,17
22,0.7800000000000001,0.9200000000000002,True,0,0.8681678771972656,0.14777960299257417,2.235151767730713,4,False,1,24
23,0.9200000000000002,0.9200000000000002,True,1,0.9878160953521729,0.25729438411561534,1.985579013824463,8,False,1,25
24,0.9200000000000002,0.9200000000000002,False,1,0.9613988399505615,0.16013716320673227,2.6864030361175537,1,False,1,26
14,1.12,1.2600000000000002,True,0,0.8474547863006592,0.2797071976850484,2.503992795944214,7,False,1,18
25,0.9200000000000002,0.8200000000000002,False,1,1.2040281295776367,0.15253040544759228,0.44118690490722656,2,False,1,27
26,0.8200000000000002,0.8200000000000002,False,1,0.808347225189209,0.11746137943853699,1.0961518287658691,3,False,1,28
27,0.8200000000000002,0.9600000000000002,True,0,0.8023018836975098,0.37448428382167864,1.652000904083252,1,False,1,29
