trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
1,0,1,0,0.15298024597883764,1.3186650276184082,1.0418319702148438,6,False,1,1
2,0,0,0,0.1840885957850879,0.9369349479675293,1.188622236251831,7,False,1,2
3,0,0,0,0.3322983265732977,0.8787722587585449,1.3213822841644287,2,False,1,3
4,2,1,0,0.2213582556436103,0.9251668453216553,1.2688367366790771,6,False,1,4
5,0,1,0,0.32519215480969144,1.0961992740631104,2.1087231636047363,4,False,1,5
6,1,1,1,0.3935160328237657,0.9266927242279053,2.4453341960906982,2,False,1,6
7,2,0,1,0.18728803857012682,0.8019630908966064,1.498628854751587,6,False,1,7
8,0,0,0,0.26381324659478633,0.9198720455169678,2.2429749965667725,8,False,1,8
9,0,0,0,0.2390264334308736,0.8266239166259766,1.2207670211791992,1,False,1,9
10,2,0,0,0.24242574519814306,0.7220230102539062,2.3561880588531494,3,False,1,10
11,0,1,0,0.220019058256834,1.2490787506103516,1.0874378681182861,9,False,1,11
12,2,0,1,0.10616795165452748,0.8058817386627197,1.7279486656188965,4,False,1,12
13,0,0,0,0.13237702696230974,1.6225228309631348,1.1933698654174805,3,False,1,13
14,1,1,1,0.28250182989997114,2.030303955078125,1.5735101699829102,9,False,1,14
15,0,1,1,0.2579251827803276,0.6785850524902344,2.383333921432495,4,False,1,15
16,1,0,0,0.3828122143792059,1.3108060359954834,1.5305168628692627,2,False,1,16
17,0,1,0,0.20201157010700851,0.871701717376709,2.135802745819092,8,False,1,17
18,2,0,0,0.1283555648199045,1.0412359237670898,1.5930190086364746,4,False,1,18
19,2,1,1,0.35860172848635785,0.8605859279632568,1.146914005279541,6,False,1,19
20,2,1,1,0.35635449478630066,0.8353872299194336,2.5039498805999756,2,False,1,20
21,0,0,0,0.20087352296040362,1.1529631614685059,2.675112009048462,4,False,1,21
22,2,0,0,0.2644836142973702,0.8193666934967041,1.1406736373901367,9,False,1,22
23,2,1,0,0.3757847269841519,0.847733736038208,1.3390090465545654,3,False,1,23
24,1,0,0,0.2647149972587208,0.9448139667510986,1.6781201362609863,7,False,1,24
25,0,1,0,0.1565155070657358,1.249424934387207,2.3682541847229004,1,False,1,25
26,1,1,0,0.14609903990879206,1.1334619522094727,1.2170560359954834,6,False,1,26
27,2,0,1,0.11219236754872314,0.9000918865203857,2.3414342403411865,8,False,1,27
28,0,1,0,0.11972888404174256,1.102341890335083,2.498055934906006,1,False,1,28
29,1,1,0,0.18980353290432583,1.042747974395752,1.7379939556121826,3,False,1,29
30,1,1,1,0.3410952781467973,0.8173229694366455,2.777143955230713,8,False,1,30
31,0,0,0,0.15508155085465794,0.5867059230804443,2.621945858001709,1,False,1,31
32,2,1,1,0.16473398631725766,0.6638429164886475,1.9947750568389893,3,False,1,32
33,1,1,1,0.35891393585439346,0.9829258918762207,2.866878032684326,5,False,1,33
34,2,1,1,0.10150349748280597,0.6011769771575928,1.8264238834381104,9,False,1,34
35,2,1,0,0.10579148493035824,0.9500000476837158,1.7169408798217773,3,False,1,35
36,1,0,0,0.16451916761790603,0.7153747081756592,2.8064310550689697,4,False,1,36
37,0,1,0,0.3064448389432277,0.7650301456451416,1.861579179763794,9,False,1,37
38,1,0,0,0.35446278049616764,0.6595001220703125,1.8752379417419434,2,False,1,38
39,0,0,0,0.23251764773272415,1.1586530208587646,2.7517218589782715,4,False,1,39
40,2,1,0,0.22252685269653033,0.7632980346679688,1.519360065460205,6,False,1,40
41,1,1,3,0,0,10.407730102539062,2,True,1,41
42,2,1,0,0.39851800724913045,0.6547322273254395,8.820832014083862,4,False,1,42
43,0,0,0,0.35765892249240283,1.170219898223877,1.212731122970581,9,False,1,43
44,2,1,0,0.1781290986241376,0.8287420272827148,3.123159170150757,3,False,1,44
45,2,1,1,0.34707581519298725,0.6268079280853271,4.436625003814697,5,False,1,45
46,0,0,0,0.3196431711567538,0.823049783706665,1.417175054550171,7,False,1,46
47,2,1,1,0.25636514636065943,0.6174798011779785,2.475713014602661,9,False,1,47
48,2,0,0,0.2469281937081911,0.7957797050476074,2.770617961883545,2,False,1,48
49,1,0,0,0.3248437954230988,0.6731829643249512,1.1669361591339111,7,False,1,49
50,1,0,0,0.16828094429309465,0.7915711402893066,1.9901721477508545,9,False,1,50
51,1,0,1,0.1857451896268355,0.7479360103607178,2.276827096939087,5,False,1,51
52,1,1,1,0.24441370959311956,0.5923190116882324,3.9388747215270996,1,False,1,52
53,1,1,1,0.16495786339399415,1.0337650775909424,3.142361640930176,3,False,1,53
54,0,1,0,0.23259839777273886,0.684593915939331,4.347395181655884,8,False,1,54
55,2,0,0,0.18042037660687743,0.605787992477417,4.5928802490234375,1,False,1,55
56,2,0,1,0.18862849721570973,0.5542018413543701,3.2270519733428955,3,False,1,56
57,0,1,1,0.1334258585451816,0.7844419479370117,1.2761669158935547,8,False,2,0
58,0,1,1,0.2981623108607695,0.5876100063323975,1.6689021587371826,1,False,2,1
59,0,1,0,0.22903238069178727,0.9202191829681396,1.0000090599060059,3,False,2,2
60,1,1,0,0.36331010388783647,1.0182290077209473,1.3819258213043213,5,False,2,3
61,2,0,1,0.1108545145102231,0.6072180271148682,3.6558210849761963,7,False,2,4
62,0,1,1,0.3012353346407968,0.6298432350158691,1.2328460216522217,1,False,2,5
63,0,0,0,0.31871555438315335,0.8358309268951416,1.528268814086914,5,False,2,6
64,2,1,0,0.14438406077709703,0.6851201057434082,1.7412049770355225,7,False,2,7
65,0,1,1,0.29051714167652254,0.6769778728485107,1.2298500537872314,1,False,2,8
66,0,0,0,0.1738118270449287,0.8852810859680176,2.006200075149536,5,False,2,9
67,2,0,0,0.25163939469083574,0.717904806137085,2.354388952255249,7,False,2,10
68,0,1,1,0.1103960978351342,0.6447670459747314,1.8202440738677979,1,False,2,11
69,1,0,0,0.10644609188336651,0.6025247573852539,1.927248239517212,5,False,2,12
70,1,1,1,0.17890783277692623,0.6034510135650635,1.5557878017425537,9,False,2,13
71,2,0,0,0.3721735388871964,0.8362419605255127,2.0208401679992676,7,False,2,14
72,2,0,0,0.26642949985896136,0.8733229637145996,2.486650228500366,5,False,2,15
73,2,1,1,0.3766050394505227,0.5462021827697754,2.0447869300842285,1,False,2,16
74,2,1,0,0.2238454122738182,0.7182068824768066,1.9703829288482666,7,False,2,17
75,2,0,0,0.30438344701294184,0.7328970432281494,1.0341401100158691,6,False,2,18
76,2,1,0,0.24961351341128565,0.7505097389221191,2.247431993484497,2,False,2,19
77,1,1,1,0.11729874501579801,0.8298759460449219,3.145695924758911,4,False,2,20
78,0,1,0,0.22458145735888985,0.8669760227203369,1.7161359786987305,8,False,2,21
79,0,1,0,0.25501311904369506,0.7632780075073242,1.4313080310821533,3,False,2,22
80,0,0,0,0.13217143189219505,0.8472938537597656,2.062391757965088,4,False,2,23
81,2,1,0,0.30493154552487534,0.9566028118133545,1.7370152473449707,8,False,2,24
82,1,0,1,0.15747054967159108,1.4282021522521973,1.3785629272460938,6,False,2,25
83,1,1,0,0.31932040564923264,0.7399120330810547,3.775305986404419,4,False,2,26
84,2,0,1,0.3029323122227032,0.7507858276367188,2.6075828075408936,2,False,2,27
85,2,1,0,0.13049353552858414,0.5529787540435791,3.16223406791687,8,False,2,28
86,0,0,0,0.3005676937172519,0.8848221302032471,2.709259033203125,6,False,2,29
87,2,0,0,0.34637475007929186,0.9074201583862305,2.0474460124969482,2,False,2,30
88,1,1,0,0.2998609633990711,1.3549020290374756,2.453155040740967,8,False,2,31
89,1,0,0,0.22306368810185512,0.7320809364318848,2.343909978866577,6,False,2,32
90,2,0,0,0.22364641271834307,0.5517072677612305,3.2123708724975586,2,False,2,33
91,2,0,0,0.28945673505863545,0.9211521148681641,3.04113507270813,8,False,2,34
92,0,1,1,0.12482858966586739,1.125953197479248,1.5793938636779785,6,False,2,35
93,2,1,0,0.26116886704662634,0.6373858451843262,4.865647792816162,4,False,2,36
94,0,1,1,0.2423953413636993,0.7508487701416016,6.971908807754517,2,False,2,37
95,2,1,0,0.17924918693942737,0.4898190498352051,2.1352732181549072,8,False,2,38
96,1,0,0,0.1660255468163358,0.9079418182373047,1.418807029724121,6,False,2,39
97,2,1,0,0.3208182693113365,1.1009800434112549,3.6264729499816895,1,False,2,40
98,0,0,0,0.15159018546959505,0.9449739456176758,3.1478850841522217,7,False,2,41
99,0,1,0,0.3198585243865065,0.7203559875488281,3.764115810394287,5,False,2,42
100,2,0,1,0.29768428541890757,0.8786990642547607,3.1912989616394043,9,False,2,43
101,1,0,0,0.34082351228523466,1.0186808109283447,3.966888904571533,7,False,2,44
102,2,0,0,0.3015570635588343,0.8390309810638428,3.9802379608154297,5,False,2,45
103,1,1,1,0.290937817168351,0.7613670825958252,3.379425048828125,9,False,2,46
104,1,0,0,0.25979922618537743,0.7876012325286865,2.4663617610931396,7,False,2,47
105,0,0,0,0.3466738424220013,0.9182190895080566,2.2771780490875244,5,False,2,48
106,1,1,0,0.2871091976064962,0.9813036918640137,2.4352500438690186,9,False,2,49
107,1,0,1,0.256528530875022,1.2030889987945557,1.140929937362671,3,False,2,50
108,1,0,0,0.11397653640389697,0.6110939979553223,2.396939754486084,5,False,2,51
109,1,0,0,0.29092184921490516,0.5661630630493164,1.3537991046905518,5,False,2,52
110,0,0,1,0.37242335938625537,0.7675690650939941,1.8304929733276367,3,False,2,53
111,2,1,0,0.23884634280150285,0.779926061630249,5.010410785675049,8,False,2,54
112,2,0,0,0.39848604330508064,1.036618709564209,1.4874069690704346,4,False,2,55
113,2,0,0,0.26824340204941155,0.5974841117858887,1.3862531185150146,9,False,2,56
