trial,delta_stimulation,delta_target,reversed,response,listened,hypothesis,confidence,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
10,0.68,0.8200000000000001,True,0,now ,now ,0.33,2.5585930347442627,0.15764263456905178,0.7286920547485352,4,False,1,11
11,0.8200000000000001,0.9600000000000001,False,0,no ,no ,0.66,2.8428077697753906,0.16727967412725703,2.011847972869873,7,False,1,12
12,0.9600000000000001,1.1,False,0,no ,no ,0.81,2.8208329677581787,0.17336080836360246,3.4029719829559326,2,False,1,13
13,1.1,1.1,True,1,yes ,yes ,0.99,2.838144063949585,0.2511419003719093,5.949831962585449,8,False,1,14
14,1.1,1.2400000000000002,True,0,no ,no ,0.58,2.603632926940918,0.11830761937815756,1.8535101413726807,1,False,1,15
20,0.6400000000000001,0.6400000000000001,False,1,yeah ,yeah ,0.15,3.7084012031555176,0.14116838403755025,1.5996577739715576,9,False,1,21
21,0.6400000000000001,0.5400000000000001,False,1,yes ,yes ,0.99,2.753161907196045,0.17116994149817535,1.197619915008545,7,False,1,22
22,0.5400000000000001,0.6800000000000002,True,0,no ,no ,0.78,2.690419912338257,0.28494072360125117,1.3047122955322266,5,False,1,23
23,0.6800000000000002,0.6800000000000002,True,1,yes ,yes ,0.99,2.853039026260376,0.39233715777255584,1.6262340545654297,3,False,1,24
15,1.2400000000000002,1.2400000000000002,True,1,yes ,yes ,0.99,2.8405840396881104,0.2569860175693083,3.0359318256378174,6,False,1,16
16,1.2400000000000002,1.3800000000000003,True,0,no ,no ,0.85,2.735499858856201,0.2703009955184056,2.9176549911499023,4,False,1,17
17,1.3800000000000003,1.3800000000000003,True,1,yes ,yes ,0.99,3.003164768218994,0.23818135899849266,3.3729562759399414,9,False,1,18
24,0.6800000000000002,0.8200000000000002,True,0,no ,no ,0.7,2.831462860107422,0.1844723121760775,0.9129009246826172,1,False,1,25
18,1.3800000000000003,1.3800000000000003,False,1,yes ,yes ,0.99,2.798457145690918,0.3882712710932341,2.1250319480895996,2,False,1,19
25,0.8200000000000002,0.8200000000000002,True,1,yes ,yes ,0.99,3.036602020263672,0.16418668545736842,1.6581311225891113,5,False,1,26
26,0.8200000000000002,0.9600000000000002,True,0,no ,no ,0.69,2.747213840484619,0.28291014350210986,2.800352096557617,7,False,1,27
19,1.3800000000000003,1.2800000000000002,False,1,yes ,yes ,0.99,3.0685291290283203,0.21551843301248888,3.720958948135376,8,False,1,20
20,1.2800000000000002,1.2800000000000002,False,1,yes ,yes ,0.99,2.930267810821533,0.16901345797610573,3.6471779346466064,6,False,1,21
21,1.2800000000000002,1.4200000000000004,True,0,no no ,no no ,0.4,7.155696868896484,0.11252250887218457,1.6689250469207764,1,False,1,22
22,1.4200000000000004,1.4200000000000004,True,1,yes ,yes ,0.98,6.991729974746704,0.13075035718766734,2.080233097076416,3,False,1,23
0,1.4200000000000004,1.4200000000000004,True,3,0,0,0,0,0,0.5219039916992188,4,True,1,24
23,1.4200000000000004,1.4200000000000004,False,1,yes ,yes ,0.99,2.8285467624664307,0.2554279668167644,2.568671941757202,8,False,1,25
24,1.4200000000000004,1.3200000000000003,False,1,yes ,yes ,0.99,2.9667699337005615,0.3267733250323991,2.5523500442504883,1,False,1,26
25,1.3200000000000003,1.3200000000000003,False,1,yes ,yes ,0.99,3.059431314468384,0.20773229138086252,1.8786940574645996,3,False,1,27
0,1.3200000000000003,1.3200000000000003,False,3,0,0,0,0,0,0.42037510871887207,4,True,1,28
26,1.3200000000000003,1.4600000000000004,True,0,now ,now ,0.24,2.8798539638519287,0.14343714459317686,2.2792038917541504,5,False,1,29
