trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
65,1,1,1,yes ,yes ,0.77,0.16834364840349525,2.8191628456115723,1.4345660209655762,9,False,2,4
66,0,0,0,no ,no ,0.62,0.3258940775238153,2.993152618408203,2.9380669593811035,1,False,2,5
67,0,0,0,no ,no ,0.45,0.3015556523857805,2.874023914337158,5.657908916473389,7,False,2,6
68,1,0,0,no ,no ,0.95,0.2367811021956119,6.756133079528809,3.8247432708740234,3,False,2,7
69,0,0,0,no ,no ,0.53,0.15478496900039423,2.6952292919158936,4.55846095085144,1,False,2,8
70,1,1,0,no that's right ,no that's right ,0.64,0.17116849534191408,7.732868909835815,3.0948750972747803,7,False,2,9
71,1,0,0,no ,no ,0.62,0.1902468378623507,2.9396228790283203,3.871823787689209,5,False,2,10
72,0,1,1,yes ,yes ,0.97,0.32989989412192045,3.0421910285949707,1.3380811214447021,3,False,2,11
73,0,1,1,yes ,yes ,0.99,0.37747549189008445,3.0130350589752197,1.5579519271850586,9,False,2,12
74,0,1,0,no ,no ,0.88,0.2493848476604519,3.2257022857666016,1.1987049579620361,4,False,2,13
75,1,1,1,yes ,yes ,0.99,0.2303040455672707,3.2114951610565186,2.567101240158081,3,False,2,14
76,1,1,1,yes ,yes ,0.99,0.17174281052450396,3.044940710067749,1.2528769969940186,9,False,2,15
77,0,1,0,no ,no ,0.47,0.21019143463327492,3.015897035598755,1.884911060333252,4,False,2,16
78,0,1,1,yes ,yes ,0.99,0.24546794372789874,3.2877719402313232,3.9209959506988525,2,False,2,17
79,1,1,3,0,0,0,0,0,0.4406459331512451,6,True,2,18
80,1,1,0,no ,no ,0.86,0.13487152137193753,3.2854630947113037,2.454080820083618,8,False,2,19
81,1,1,3,0,0,0,0,0,10.7062406539917,4,True,2,20
82,1,0,0,no ,no ,0.61,0.14401763500750123,2.868352174758911,2.9084601402282715,2,False,2,21
83,0,1,1,yes ,yes ,0.99,0.342742898184049,3.0566940307617188,2.747199058532715,6,False,2,22
84,1,1,0,no ,no ,0.86,0.2208139100321707,3.001314163208008,3.2980778217315674,7,False,2,23
85,1,1,0,no ,no ,0.8,0.28576531080071643,2.7943718433380127,4.503523826599121,1,False,2,24
86,1,0,0,no ,no ,0.67,0.10687463008704508,3.180691957473755,3.7543630599975586,6,False,2,25
87,1,1,1,yes ,yes ,0.99,0.12866498928005163,3.123534679412842,4.009477138519287,8,False,2,26
88,1,1,0,no ,no ,0.86,0.10336576765213493,3.023500680923462,3.4818787574768066,2,False,2,27
89,1,0,1,yes ,yes ,0.99,0.3435274761820545,3.1353437900543213,1.8705389499664307,6,False,2,28
90,1,0,0,no ,no ,0.59,0.1664821031295182,3.0304317474365234,3.2410240173339844,4,False,2,29
91,1,1,0,no ,no ,0.77,0.10286426615075758,3.003512144088745,3.1998209953308105,2,False,2,30
92,0,1,1,yes ,yes ,0.99,0.25464500409187363,3.024354934692383,3.3651387691497803,8,False,2,31
93,0,1,3,0,0,0,0,0,1.4497108459472656,4,True,2,32
94,1,1,3,0,0,0,0,0,0.6266469955444336,6,True,2,33
95,1,1,1,yes ,yes ,0.99,0.3871234735654353,2.855109930038452,6.391061067581177,2,False,2,34
96,0,1,1,yes ,yes ,0.99,0.38802390547203236,2.966146945953369,1.897014856338501,8,False,2,35
97,0,0,0,no ,no ,0.9,0.368290081796411,2.7797319889068604,1.5528147220611572,6,False,2,36
98,1,0,0,no ,no ,0.93,0.21923397847148146,3.008993148803711,1.5497150421142578,2,False,2,37
99,0,1,0,no ,no ,0.88,0.36984496611855977,2.8990261554718018,1.9731910228729248,4,False,2,38
100,1,1,1,yes ,yes ,0.99,0.300945153863459,3.1804044246673584,2.809849977493286,9,False,2,39
101,0,0,0,no ,no ,0.92,0.22838365654485848,3.270941972732544,1.711928129196167,3,False,2,40
102,1,1,0,no ,no ,0.9,0.1224289666666339,2.9247989654541016,6.869204998016357,7,False,2,41
103,0,1,1,yes ,yes ,0.99,0.261197418942378,3.0710270404815674,6.125327825546265,1,False,2,42
104,0,1,1,yes ,yes ,0.99,0.39208029981533,3.058443069458008,2.3954832553863525,3,False,2,43
105,0,0,0,no ,no ,0.91,0.29592795526484217,3.137162923812866,4.786016225814819,7,False,2,44
106,0,0,0,no ,no ,0.49,0.10164281062489101,2.9618091583251953,3.672900915145874,9,False,2,45
107,0,0,0,no ,no ,0.76,0.24040308586059786,3.221590995788574,1.6055018901824951,2,False,2,46
108,0,0,0,no ,no ,0.84,0.2759005399761607,3.193282127380371,1.6153643131256104,7,False,2,47
109,1,1,3,0,0,0,0,0,0.5510740280151367,6,True,2,48
110,0,0,0,no ,no ,0.85,0.16890559834840652,2.9148340225219727,9.237271070480347,2,False,2,49
111,1,0,0,no ,no ,0.91,0.292240709560112,3.142449140548706,1.539703130722046,7,False,2,50
112,0,1,3,0,0,0,0,0,10.117568731307983,4,True,2,51
113,0,1,0,no ,no ,0.88,0.2796025964577452,3.1483988761901855,5.969815015792847,5,False,2,52
114,0,0,0,no ,no ,0.94,0.3476462006240726,2.9771173000335693,3.4937007427215576,6,False,2,53
115,1,1,1,yes ,yes ,0.99,0.12871365159630282,3.0450668334960938,2.717510938644409,9,False,2,54
116,0,1,3,0,0,0,0,0,10.55739712715149,8,True,2,55
117,0,1,3,0,0,0,0,0,10.023859977722168,1,True,2,56
118,1,1,3,0,0,0,0,0,10.06903076171875,6,True,2,57
119,1,1,3,0,0,0,0,0,0.6410009860992432,4,True,3,0
120,0,1,1,yes ,yes ,0.98,0.2199507556901062,3.1433260440826416,2.3719120025634766,9,False,3,1
121,0,1,3,0,0,0,0,0,0.9076201915740967,5,True,3,2
122,1,1,1,yes ,yes ,0.98,0.24082614952047574,3.1183369159698486,1.7100276947021484,8,False,3,3
123,1,1,1,yes ,yes ,0.99,0.3103171831651544,3.2479748725891113,1.8009932041168213,2,False,3,4
124,1,1,0,no ,no ,0.57,0.20198290487684806,3.3912723064422607,1.8948631286621094,1,False,3,5
125,0,1,0,no ,no ,0.83,0.30590270386388163,3.4670591354370117,0.8149459362030029,3,False,3,6
