trial,delta_stimulation,delta_target,reversed,response,listened,hypothesis,confidence,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.4,1.2,False,1,yes ,yes ,0.99,3.7307651042938232,0.28680614939618093,1.1166081428527832,6,False,1,0
0,0.2,0.4,False,0,no ,no ,0.44,4.329339981079102,0.12115681160501075,0.826261043548584,1,False,1,0
1,1.2,1.0,False,1,yes ,yes ,0.99,3.505628824234009,0.2629942732007703,1.284106969833374,2,False,1,1
2,1.0,1.1400000000000001,True,0,no ,no ,0.66,3.637894868850708,0.1047814936257044,1.0910139083862305,9,False,1,2
0,0.4,0.4,False,3,0,0,0,0,0,0.3500227928161621,6,True,1,1
1,0.4,0.6000000000000001,False,0,no ,no ,0.87,3.7322330474853516,0.2222568744697747,0.6259250640869141,3,False,1,2
3,1.1400000000000001,1.1400000000000001,True,1,yes ,yes ,0.78,3.471604108810425,0.30992129594417794,2.009432077407837,1,False,1,3
4,1.1400000000000001,1.2800000000000002,True,0,no ,no ,0.63,3.472461700439453,0.31725783347566405,3.1817872524261475,7,False,1,4
2,0.6000000000000001,0.8,False,0,no ,no ,0.73,3.6813690662384033,0.2934635641186959,1.0638329982757568,9,False,1,3
3,0.8,1.0,False,0,no ,no ,0.72,4.183064937591553,0.3610116307072718,1.0941119194030762,3,False,1,4
5,1.2800000000000002,1.2800000000000002,True,1,yes ,yes ,0.98,3.286707878112793,0.21684455371364236,2.2352521419525146,8,False,1,5
6,1.2800000000000002,1.2800000000000002,False,1,yes ,yes ,0.99,3.475187063217163,0.11813825846968738,1.7990059852600098,6,False,1,6
4,1.0,1.2,False,0,no ,no ,0.9,3.5447092056274414,0.3251599273294935,1.4494459629058838,9,False,1,5
5,1.2,1.4,False,0,no ,no ,0.54,3.4404349327087402,0.279840971889016,4.918128967285156,7,False,1,6
7,1.2800000000000002,1.1800000000000002,False,1,yes ,yes ,0.99,3.1633920669555664,0.38171911606416453,3.238286018371582,2,False,1,7
6,1.4,1.5999999999999999,False,0,no ,no ,0.64,3.563337802886963,0.3354234866439323,4.748630046844482,4,False,1,7
8,1.1800000000000002,1.1800000000000002,False,1,yes ,yes ,0.99,3.4284706115722656,0.14922163095776872,2.089547872543335,3,False,1,8
7,1.5999999999999999,1.5999999999999999,True,1,yes ,yes ,0.99,3.4060518741607666,0.1796198338110216,2.6201648712158203,6,False,1,8
9,1.1800000000000002,1.3200000000000003,True,0,no ,no ,0.49,3.3398427963256836,0.24388121151920442,2.1707589626312256,7,False,1,9
8,1.5999999999999999,1.5999999999999999,False,1,yes ,yes ,0.99,3.1539580821990967,0.12462569942374038,6.852593898773193,1,False,1,9
9,1.5999999999999999,1.4999999999999998,False,1,yes ,yes ,0.75,2.9784319400787354,0.28468355834620596,2.760910987854004,5,False,1,10
10,1.3200000000000003,1.3200000000000003,True,1,yes ,yes ,0.94,3.7661538124084473,0.16451525073586254,5.230271100997925,2,False,1,10
10,1.4999999999999998,1.6399999999999997,True,0,no ,no ,0.83,3.1845109462738037,0.137090823526918,3.5661520957946777,8,False,1,11
11,1.6399999999999997,1.7799999999999998,False,0,no ,no ,0.97,3.627751111984253,0.26927557164034743,3.109520196914673,3,False,1,12
11,1.3200000000000003,1.3200000000000003,False,1,yes ,yes ,0.99,3.2818539142608643,0.3835496167411526,1.8540802001953125,6,False,1,11
12,1.7799999999999998,1.7799999999999998,True,1,yes ,yes ,0.99,3.2332310676574707,0.28155235712245774,3.434159994125366,9,False,1,13
12,1.3200000000000003,1.4600000000000004,True,0,no ,no ,0.84,3.104093313217163,0.3735925294501956,5.216440677642822,4,False,1,12
0,1.7799999999999998,1.7799999999999998,True,3,0,0,0,0,0,10.108566999435425,2,True,1,14
0,1.4600000000000004,1.4600000000000004,True,3,0,0,0,0,0,10.075901985168457,1,True,1,13
13,1.4600000000000004,1.4600000000000004,True,1,yes ,yes ,0.98,2.9787187576293945,0.31080987704996,2.8032729625701904,9,False,1,14
13,1.7799999999999998,1.92,True,0,no ,no ,0.87,4.027716875076294,0.1535065235816535,5.167402982711792,4,False,1,15
14,1.4600000000000004,1.4600000000000004,False,1,yes ,yes ,0.78,3.1587729454040527,0.12809266135343833,4.941218137741089,5,False,1,15
0,1.92,1.92,True,3,0,0,0,0,0,10.134845972061157,7,True,1,16
15,1.4600000000000004,1.6000000000000005,True,0,no ,no ,0.9,2.977786064147949,0.14297256673875985,5.623707056045532,8,False,1,16
14,1.92,2.06,False,0,no ,no ,0.89,3.141036033630371,0.19944249296400948,5.079376220703125,3,False,1,17
0,2,2.06,False,3,0,0,0,0,0,10.203772783279419,2,True,1,18
15,2,2.06,True,1,yes ,yes ,0.99,3.0294928550720215,0.21589196212337106,9.300033807754517,6,False,2,0
16,1.6000000000000005,1.7400000000000007,False,0,no ,no ,0.85,3.329087972640991,0.20875860187673587,0.9180400371551514,4,False,1,17
17,1.7400000000000007,1.7400000000000007,True,1,yes ,yes ,0.98,3.2089970111846924,0.3575325491207091,1.595271348953247,7,False,1,18
18,1.7400000000000007,1.7400000000000007,False,1,yes ,yes ,0.98,8.067131042480469,0.1614837256743676,1.2395210266113281,5,False,1,19
19,1.7400000000000007,1.6400000000000006,False,1,yes ,yes ,0.99,2.808446168899536,0.10294315990124601,2.169769763946533,2,False,1,20
0,2,2.06,True,3,0,0,0,0,0,10.250776290893555,6,True,2,1
